author_id,tweet,nltk_outcome,bert_outcome
93191667,Facial recognition technology will have significant repercussions fordemocracy says Pauline Wright of the @NSWCCL,1,0
708708901965815808,Wonder how hard it would be to get @Sprinklr to retweet my post...haha,0,0
629084145,Facial recognition startup Kairos founder continues to fight attempted takeover,0,0
2469191839, startupfounder continues to fight attempted takeover ,0,1
3527715379,"Armed drones iris scanners: China's high-tech security gadgets
",1,1
816273673162289152,"„Smile to Pay“

A @KFC restaurant in Hangzhouis testing a newsystem
launched in partnership with- theof @AlibabaGroup 

 

",1,0
967541386517020674,"@kirik_game Thank you for writing abut ! Here is additional information about the live facial recognition security systems which have been used by stores/businesses in Japan for years and USA for sure!



",1,1
65353100,Teams and venues are usingand 📹 technology to increase game-daysays @BizTechMagazine — is this the direction healthcare should go too? ,1,0
714922094983716864,"No more testing!

Thanks to advancements inandassessing ' comprehension while watching videos like those produced by Squigl will be done without the need for traditional testing.

 …",1,0
50636347,Don’t ban : regulate it to provide the right safeguards. @BillMew explains that it's not realistic to seek to ban the technology. Instead we need to ensure that there are safeguards in place for its responsible and ethical use,1,0
50636347,As the Metropolitan Police start trialingto counter the wave of violence across London. @BillMew calls for judicial supervision &amp; oversight to ensure ethical and appropriate use and further development to improve effectiveness,1,1
930378730328993793,Whats your social credit score??,1,0
4420178843,KFC restaurant in China is testingsystem. 😮 It is launched in partnership with theplatform Alipay. Find out more in this video. What do you think about the future of this payment method?,1,0
1536103471,"„Smile to Pay“

A @KFC restaurant in Hangzhouis testing a newsystem
launched in partnership with- theof @AlibabaGroup 

🔗 

 

",1,0
967541386517020674,"@bbw1984 @silkiecarlo Here is a written version of the same NHK show which contains the information that NHK noticed innocent peoples w/o any criminal history are possibility added to database by store employees connected to the livesecurity system.

",0,0
967541386517020674,"@bbw1984 @silkiecarlo This TV show contains the information which NHK noticed innocent peoples without any criminal history and no faults with them are possibility added to the database by store employees which is connected to the livesecurity system.

",1,1
747040693,"RT jblefevre60:moves to give ""social scores"" to reward or punish citizens!
HT MikeQuindazzi

evankirstel Paula_Piccard mclynd diioannid SpirosMargaris ipfconline1 JacBurns_Comext LouisSerge jerome_joffre HaroldSinnottraja… ",1,0
1573612315,"MikeQuindazzi: RT jblefevre60:moves to give ""social scores"" to reward or punish citizens!
HT MikeQuindazzi

evankirstel Paula_Piccard mclynd diioannid SpirosMargaris ipfconline1 JacBurns_Comext LouisSerge jerome_joffre HaroldSinnottrajat_shri…",1,0
1036924661299273728,"To be honest I don’t think it is necessary to have facial recognition for security check in metro. The privacy in citizens’ smartphones may not be secured if hackers occurred. 

 
@COM21181 
",1,0
967541386517020674,@bbw1984 @silkiecarlo Please check into what is happening in Japan where 1st facial recognition was created &amp; used for many years. Many innocent people are put in database connected to livesecurity sys. It has destroyed their lives. NHK indicated about possible issues in the past.,1,0
1011170203957432320,"Video Analytics CCTV Cameras with Recognize You a radical technological solution. To know more visit: 

",1,1
807880205331300352,RT icdppc2018: We need to find right balance btw technological progress &amp; human rights protection.can help fight against terrorism but should not be used for mass surveillance or protesters identification G.Raimondi ECHR_Press ,0,0
52120596,At thelevel where my phone’sdidn’t recognize me and I realized it’s because I have half acracker hanging out of my mouth... certainly cause for .,1,0
2567302915,Indian Researchers have created anwhich can detect people in videos along with a descriptive version of the appearance.,1,0
262413057,Does ease of use and simplicity outweigh privacy and consent?&gt;&gt; Facial Recognition and its Applications ,1,0
365877674,Cool article discusses current state offacial recognition and explores several potential use cases.,1,1
2722503240,Why our brains recognize faces so easily... or fail at it -- @letstalkscience via @SciShow 🧠🙂🔍,1,0
164545254,What does your face reveal about you and who is the better judge: humans or AI?,1,0
992552080639430656,"Couldgo ? 

Debating the obstacles for enterprise

@techagony @SiliconANGLE @JohnSnowai @jblefevre60",0,0
2711212681,"Couldgo ? 

Debating the obstacles for enterprise

@techagony @SiliconANGLE @JohnSnowai @jblefevre60",0,0
89785537,"Is your city smart about&amp; pervasive ?

Are the systems being built with ? 
",1,0
45849988,Smart facial-recognition technology creeping into smart home. When will businesses adopt it?,1,1
816825631,"""Deep learning"" can easily become a vague buzzword. Read these concrete applications to get a better picture of whatis capable of. |",1,0
796347883,Smart facial-recognition technology creeping into smart home. When will businesses adopt it?,1,1
38535240,".
Deep learning made easier with transfer learning



 ",1,1
14615761,"Rather than question the number ofcameras and the insane amount of human resources needed to monitor them governments via corporations addand othertechnologies.

Government becomes more remote and increasingly unaccountable. ",0,0
758678,Technology Helps Find ‘Chipped Pets,1,1
62952341,"Ronald_vanLoon: Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: randal_ols… ",1,0
2428722788," moves to give ""social scores"" to reward or punish citizens!
HT @MikeQuindazzi
@evankirstel @Paula_Piccard @mclynd @diioannid @SpirosMargaris @LouisSerge @jerome_joffre @HaroldSinnott@rajat_shrimal @ahier @Ym78200 ",1,0
1849613586,Zimbabwe is signing up for China'sstate but its citizens will pay the price. @XLHawkins @jwassers,0,0
796347883,Smart facial-recognition technology creeping into smart home. When will businesses adopt it?,1,1
45849988,Amazon Pushes ICE to Buy Its Face Recognition Surveillance Tech,1,0
301312256,"Facial recognition can give students better service (and security).

 ",1,0
1006455606079877121,Amazon Employees Protesting Sale of,0,0
1536562052,"RT Ronald_vanLoon ""Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: randal_… ",1,0
555031989,"Understand these 5 basic concepts to sound like aexpert 
 by @TDataScience @aaronedell |

Read more at 



cc: @randal_olson",1,0
2491309992,RealNetworks Promotes Free Use of Facial Recognition in Schools,1,1
1004455274692907010,"Perhaps China has found a solution to human behavioral disorders.This concept will require further analysis.

 
 ",1,0
20406838, trial oftech doesn't seem to be going very well. @amazon pitched the same tech to @ICEgov over the summer.By @MattBinder &gt;,1,0
19117015,Facial Technology Makes Law Enforcement Easier In China in @enbusinesstimes,1,1
15787308,"Today I ramped up my weaning off of @amazon - who is providingwith.

I cancelled a pet food order and gave the business to @Petco.

I plan to keep doing more of the same with other daily needs. ",0,0
629084145,Police trial of Amazon facial recognition tech doesn't seem to be going very well,1,0
3192476162,Access multi-jurisdictional records &amp; arrests w/ . Currently over 6M records available w/ data added daily. Send a DM to see if your county’s data is available.,0,0
24777840,"'s government sales unit was actively seeking to provide the Department ofImmigration and Customs Enforcement () with Rekognition the controversialsystem



",1,0
57912217,7 recently launched women-led startups you should know | Built In Austin@Parcel22USA @resetatx @MyBarnHelp @juicebox_hero_ @blink_identity @ustudio @heyLFJ @jengrogono @SGentchev @rachelholtin,1,0
1060851254,"It's fairly easy to hack passwords and PINs butcould be the answer to information security. Forget fingerprint and-- how about using brain waves to unlock your ? @FastCompany has the scoop on this curious
",1,0
2356982959,Dahua launches new smart city engine and physical access control station with,1,1
518238327,Dahua launches new smart city engine and physical access control station with,1,1
2478688363,The Problems With UsingAndIn Policing via @forbes ,0,0
368920797,"""In the streets huge crowds let off fireworks and shouted ‘Death to the communists.’""These guys have . We told you so",1,0
4904669765,"High-Tech Schoolpowered byandto make schools a better and safer place. That‘s what is promised to happen. In reality it is not that easy.

",1,0
796120019478474757,"💕 Our facial recognition will help us to eliminate fake profiles and catfishers.
---

---
",1,0
1018723811993112577, is launching in the App Store this week! We developed the app to help you feel comfortable with the emerging applications ofand to give you control to opt out! Stay tuned!,1,1
1019578512892555266,"Artificial Intelligence Market to witness exponential growth due to its high application in
Read more atStory by ",1,1
745415412838457344,In this short video @thoughtworksdeveloper Angelica Perez overviews how they createdfor @RIOTAIfilm 's emotionally responsive,1,1
91608548,""" Banks Embrace Facial Recognition To Fight Fraud""",0,1
72665057,Exactly. This is line of progression concerning&amp;that ethical privacy advocates have been warning about for so long. Now just apply the same scenario to ; Amazon has been capitalizing on sales to LE agencies with no oversight/training. ,1,0
1849726585,With No Laws To Guide It Here's How Orlando Is Using Amazon's Facial Recognition Technology,0,0
729500744085180416,Amazon met with ICE officials over facial-recognition system that could identify immigrants,1,0
25471555,"""It’s hard for citizens to have confidence in a pioneering new program when the leaders don’t seem to fully understand what the hell they’re pioneering.""",0,0
132232120,With No Laws To Guide It Here's How Orlando Is Using 'sTechnology ,0,0
1930146834,MorphoFace by IDEMIA 👨 Acceleratingfor people on the move. No need to stop no delays. MorphoFace authenticates a continuous flow of people walking through a designated area in real-time,0,1
37220405,Facial recognition at its worst.,0,0
2356982959, seeks disclosure ofplans from Homeland Security ,1,1
518238327, seeks disclosure ofplans from Homeland Security ,1,1
990899576734453760,"What are you waiting for to contact @bacehq and differentiate yourself in the market? 
Happy Monday!
",1,1
1026404895925198848,"""If biometric data is required to protect the vital interests of the individual""

Got vague regulatory wording?



",1,0
301312256,"Facial recognition technology presents a number of exciting opportunities for improving experience. Read this blog to see how higher ed can prepare forfacial recognition.
 ",1,1
980514672913866752,"The authenticity of the followingop-ed has been verified by Medium’s editorial staff: @amazon where I work is currently allowingdepartments around the country to purchase itsproduct . 😱
",0,1
832479909532405761,Embracing advanced technology is critical to effective policing in 2018 and beyond,1,1
958425442725240832,"Facial recognition drones highlight Security China exhibition

",1,0
1672607832,"Smart office smarter gate control.

LILIN facial recognition system identifies people face and integrates gate control systems without RFID cards in an office. Open the door by showing your face!!




 ",1,1
15787308,"Because of @amazon’s support for&amp; its bid for the pentagon’s JEDI contract I’m slowly ending all my business relationships with that company.

Today I didn't buy vitamins at . I got them directly from @MegaFood. Free shipping!",1,0
3192476162,"The county is a week away fromand we want to know your thoughts on whether or notshould be ourat the .

Tell us why or why not in the comments. 
",1,0
807880205331300352,FPF's BrendaKLeong + lesmith are looking forward to presenting to the 2018 Artificial Intelligence Fellows at NatPress tomorrow Wednesday 10/31. They will be coveringMachine LearningConnected Cars and more!,1,1
541136693,FPF's @BrendaKLeong + @lesmith are looking forward to presenting to the 2018 Artificial Intelligence Fellows at @NatPress tomorrow Wednesday 10/31. They will be coveringMachine LearningConnected Cars and more!,1,1
20243593,Here’s what you need to know abouttechnology and sometips for safe use.,1,0
30985855,Kudos to thesetting up a modelprogram which generatesleads and helps to close cases faster! Keep up the great work and stay safe! Vigilant Solutions,1,1
105150346,Police trial of @amazonfacial recognition tech doesn't seem to be going well,1,0
15891455,"The Problems With Using Artificial Intelligence And Facial Recognition In Policing 
via @Forbes 

",1,0
50636347,As the Metropolitan Police start trialingto counter the wave of violence across London. @BillMew calls for judicial supervision &amp; oversight to ensure ethical and appropriate use and further development to improve effectiveness,1,1
968981132816478208,Turn off Facebook's facial recognition feature in 5 easy steps:|,1,0
4482754095,Me and my girl @GlastoFest 2016! If you also failed to get tickets for 2019 you’ll know you have to upload a photo to register. We’re in talks with music venues to take this one stage further usingto address ticket touting &amp; fraud 😊,0,0
2963901225,"This article is so interesting but also horribly terrifying.
",0,0
2596495021,How computer vision technology impacts the world of marketing.- ,1,1
15664534,“ are of value. Their issues are our issues.” @UN @Refugees @UNRefugeeAgency @FoxNewsdivert $$$$$s ,1,1
73320372,Ditch your wallet for your smile,1,0
1047515824163049472,@Lemonzestevents Thanks for the follow back guys its much appreciated. If you are attending @eventtechlive next mth we would love to see you on our stand (number is T1 / 212) where we will be demonstrating ourandproducts,1,1
214149678,"For users smartphone applications likecan increase usability and add enjoyment to the . For marketersfunctions open up new levels of information exchange interpretation and communication... 
 
",1,1
24308398,Smile! The Secretive Business of Facial-Recognition Software in Retail Stores,1,1
30985855,Provide secure environments and offer3-5 extra minutes to potentially disrupt or prevent a critical incident from occurring.+= ! ,1,0
4482754095,Great to see Tanzanian Telcos registering SIM cards usingto reduce mobile money fraud. We’re bettingcould be a better solution than😊,1,1
35216864,Cop 👮🏻‍♀️ cameras can track you in real-time and there’s no stopping themvia @evankirstel,1,0
2990402052,Police trial of Amazon facial recognition tech doesn't seem to be going very well @MattBinder via @mashable |,1,0
3186798984,@SensibleVision CEO @gbrostoff talks to @maru_pankaj of @TechHerald_in about the company’s India GTM strategy its products solutions &amp; the targeted verticals &amp; also discuss about the uniqueness ofSensibleVision’s- ,1,1
4482754095,We met a company last month awaiting guidance from @BBFC onwhich although focussed onfor online pornography users will also impact retail &amp; gaming. Ourcan predict age - useful when combined with oursolutions ,1,1
17620136,"RT swisscyberstorm ""RT n1ght5h4de: Very interesting talk swisscyberstorm aboutfrom attacus_au",1,1
762386953144852481,Very interesting talk @swisscyberstorm aboutfrom @attacus_au,1,1
940964152721502208,"Steps to ensure that your FRT orare withinpurview 
",1,1
467571075,Is your face one in a million?once the preserve of highlocations is now becoming vital to businesses as they vie for customer loyalty and service. Read more in our :,1,1
990899576734453760,"Do you agree?
",1,1
17620136,"RT swisscyberstorm ""RT thetechmove: 🔐 The international IT security conference swisscyberstorm kicks off today in Bern 🇨🇭 With relevant topics for all industries includingcoverage includes&amp; more. Follow… ",1,1
2478688363,With No Laws To Guide It Here's How Orlando Is Using 'sTechnologyvia @daveyalba,0,0
87589608,"Usingand a -enabled system Wildface AI provides a patent vision-based solution that helps banks understand their customers.


",1,1
594630648, CEO George Brostoff says thathas been around for over two decades but it hasn't delivered on the promise of providing a robust and accurate solution forbasedin many real-world situations. ,1,0
966284854559215616,🔐 The international IT security conference @swisscyberstorm kicks off today in Bern 🇨🇭 With relevant topics for all industries includingcoverage includes&amp; more. Follow along withfor event insights 🔎 ,1,1
62952341,"Ronald_vanLoon: RT Ronald_vanLoon: Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 

… ",1,0
920554562364301312,Facial recognition technology is working well at tourist attractions in China reducing time people spend standing in lines at entries or security checks and freeing up venue resources to enhance visitors' experience those using the technology say.,1,1
2253116190,If you haven't heard - @Delta is launching the first fullyterminal! U.S. Customers will have the option to usetechnology to check-in drop off bags move through security and board. Find out more here:(Video credit: @Delta) ,1,0
4337144594,"What are the problems with usingandin policing? 
 
@DeepLearn007 @Fisher85M @ipfconline1 @KirkDBorne @MikeQuindazzi @jblefevre60 @JacBurns_Comext @evankirstel @Ronald_vanLoon @JimMarous",0,0
3226830279,"Good! I've been aboard teamever since I learned they were providing theirsoftware toto targetfor .

Been buying directly from sellers instead. . 

It's apparently working. ",1,1
925112851894865920,"China's powerful surveillance system



@MikeQuindazzi @evankirstel @MHiesboeck @rajat_shrimal @Paula_Piccard @SpirosMargaris @Droit_IA @diioannid @alvinfoo @jblefevre60 @helene_wpli @enricomolinari @Fede_Aguggini @RPK_Valerie @kuriharan ",1,1
967541386517020674,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @BedBathBeyond @Apple @McDonalds @officedepot @riteaid @DollarTree @PetSmart @Walgreens @microcenter @ATT @ATTCares @walmarthelp However I'm in the blacklist/hotlist it seems nobody has a right to say the information of me in the database may be wrong. As you may know I found so many innocent victims of wrongly added tosystem like me in Japan. Some of victims in Japan are children.,0,0
967541386517020674,@HarrisTeeter @AldiUSA @cvspharmacy @HmartOfficial @BBT @Target @Safeway @GiantFood @Starbucks @HomeDepot @LPmag @Walmart @BedBathBeyond @Apple @McDonalds @officedepot @riteaid @DollarTree @PetSmart @Walgreens @microcenter @ATT @ATTCares @walmarthelp I'm not sure which company is responsible keeping me in the blacklist/hotlist connected toor w/o the system. As I told some store managers in the past I started speaking up due to seeing distressed faces of store employees who totally believed lies about me.,0,0
44800690,Detecting fake face images created by both humans and machines,0,0
935605816299835392,"We are excited to announce our third finalist in theChallengecategory MFA for Buildings watch their submission videoby @prescriptivedat 

@REBNY @devpost",1,1
3739600212,SAPAnalytics: Mood: Happy. Age: 35. Did you know SAP Analytics Cloud can be used for real-time ? Check out this awesome demo:,1,1
15299357,Mood: Happy. Age: 35. Did you know SAP Analytics Cloud can be used for real-time ? Check out this awesome demo:,1,1
992552080639430656,"The Problems With Using

AndIn

@nixmalik",0,0
253096281,"""With no laws to guide it"" - interesting read on law enforcement's use ofin the US ",1,1
1055324526886744064,There isn't really a silver lining here but with the move to more biometrics for travel identification (like facial recognition) things like passport numbers may be less valuable in the future.,1,0
1055020896992280576,Police trial of Amazon facial recognition tech doesn't seem to be going very well,1,0
83588783,A school in Seattle has embracedto keep its students safe. Now instead of a key or buzzer all people need is their face. More from @brianflorestv via @q13fox here: ,1,0
2356982959,Chinese government warns about vulnerability of residentialsmart door locks ,0,0
518238327,Chinese government warns about vulnerability of residentialsmart door locks ,0,0
515598001,If theis not corruptedis destined to become safe cities..,1,0
807880205331300352,FPF's BrendaKLeong + lesmith just kicked off their presentation for the 2018 Artificial Intelligence Fellows at NatPress. They are coveringMachine LearningConnected Cars and more!,1,0
541136693,FPF's @BrendaKLeong + @lesmith just kicked off their presentation for the 2018 Artificial Intelligence Fellows at @NatPress. They are coveringMachine LearningConnected Cars and more!,1,0
20748873,The Problems With UsingAndIn Policing @nixmalik ,0,0
1536562052,"RT Ronald_vanLoon ""Ancan create amodel of a person
by sciencemagazine |



Cc: drfeifei … ",1,0
555031989,"Ancan create amodel of a person
by @sciencemagazine |



Cc: @drfeifei",1,0
373948675, CEOis making all newmodels to usefor login!Now everywill put your 3D face into a Private database!What could go wrong @greggutfeld ?,0,0
780550675839094784,"How Video Analytics at the Edge is Transforming Security and Surveillance



",1,1
1032363795832860677,“Oh you is a bad elf Dobby!” @Amazon pitchessoftware to @ICEgov,0,0
987124141,Controlling my tongue is not a problem. It’s my facial expressions that are the problem.,0,0
138337137,"Smile! The Secretive Business of Facial-Recognition Software in Retail Stores
",1,1
2253116190,"Singapore to use facial recognition for national digital identity. Full article here:  (Credit: @GovInsider) 

",1,0
1035845548924973056,"@SmudgeApp launched Cheat-O-Meter that usesto let you find out if a person might cheat on their partner based on popular research on the subject. 

(Cheat-O-Meter is intended for entertainment purposes only)

Get it at: ",1,0
250657839,"Using yourto pay for things by @hammondfuturist 


",0,0
832479909532405761,Catching the bad guys is now an easier task with AI solutions like Mothership by GenVis,1,0
