author_id,created_at,text,YM,nltk_sentiment,bert_sentiment,sklearn,sklearn_gov
68506521,2018-03-27T18:37:01.000Z,Anti-surveillance apparel hides face from facial recognition softwareInundate the algorithm with what it wants: love it,03/2018,1,1,0.1875,0.125
1229675046,2018-03-27T16:47:28.000Z,“Race and Face Recognition: Discovering Algorithmic Bias in a Powerful Surveillance Technology” w/ Poet of Code Joy Buolamwini PhD Student MIT/Founder Algorithmic Justice League @jovialjoy@GeorgetownCPT@MIT,03/2018,1,1,0.16,0.04
990923694,2018-03-27T15:48:24.000Z,"@MODIfiedVikas @SanghParivarOrg @INCIndia Chinese police on the outskirts of Beijing are now using smart facial recognition smart glasses powered by AI.



Readmore: ",03/2018,1,0,0.1818181818181818,0.045454545454545456
990923694,2018-03-27T15:47:55.000Z,"@oppomobileindia Chinese police on the outskirts of Beijing are now using smart facial recognition smart glasses powered by AI.



Readmore: ",03/2018,1,0,0.2,0.05
990923694,2018-03-27T15:47:45.000Z,"@ayushmannk Chinese police on the outskirts of Beijing are now using smart facial recognition smart glasses powered by AI.



Readmore: ",03/2018,1,1,0.2,0.05
4159048754,2018-03-28T16:35:10.000Z,Anti-surveillance apparel hides face from facial recognition softwareInundate the algorithm with what it wants: love it,03/2018,1,1,0.1875,0.125
68506521,2018-03-29T23:30:19.000Z,Anti-surveillance apparel hides face from facial recognition softwareInundate the algorithm with what it wants: love it,03/2018,1,1,0.1875,0.125
248823569,2018-03-29T14:28:55.000Z,The southern Chinese city of Shenzhen is exploring a system where through the use of surveillance cameras and AI-basedjaywalkers get text messages notifying them of their violation and fining them as soon as they break the law. ,03/2018,0,1,0.1081081081081081,0.05405405405405406
4159048754,2018-03-30T18:20:13.000Z,Anti-surveillance apparel hides face from facial recognition softwareInundate the algorithm with what it wants: love it,03/2018,1,1,0.1875,0.125
721590650563461120,2018-03-30T14:01:02.000Z,“Facial recognition is a perfect complement to your existing surveillance system enhancing security and/or customer experience in real time.,03/2018,1,1,0.2631578947368421,0.05263157894736842
721590650563461120,2018-03-30T11:01:01.000Z,"How access controlled revolving doors can protect businesses from crime?
Read more: 
",03/2018,0,0,0.25,0.08333333333333333
250543278,2018-03-31T20:44:02.000Z,Anti-surveillance apparel hides face from facial recognition softwareInundate the algorithm with what it wants: love it,03/2018,1,1,0.1875,0.125
225535781,2018-03-31T08:44:23.000Z,"Why residents of Shenzhen China don’t dare jaywalk.

 tech - part of vast surveillance machine built by government (will feed into 'national social credit rating system')!! 

Many questions come to mind!


",03/2018,1,0,0.1612903225806451,0.0967741935483871
16476911,2018-04-01T23:00:08.000Z, technology 'could prevent future terror attacks' - ,04/2018,0,0,0.1428571428571428,0.14285714285714285
4159048754,2018-04-01T22:18:01.000Z,Anti-surveillance apparel hides face from facial recognition softwareInundate the algorithm with what it wants: love it,04/2018,1,1,0.1875,0.125
68506521,2018-04-02T18:59:02.000Z,Anti-surveillance apparel hides face from facial recognition softwareInundate the algorithm with what it wants: love it,04/2018,1,1,0.1875,0.125
100568030,2018-04-03T20:09:37.000Z,Can Police Use a Dead Man’s Finger to Unlock His iPhone? Sometimes.@sharonnelsonesq,04/2018,0,0,0.1666666666666666,0.08333333333333333
250543278,2018-04-03T19:20:05.000Z,Anti-surveillance apparel hides face from facial recognition softwareInundate the algorithm with what it wants: love it,04/2018,1,1,0.1875,0.125
68506521,2018-04-04T17:25:04.000Z,Anti-surveillance apparel hides face from facial recognition softwareInundate the algorithm with what it wants: love it,04/2018,1,1,0.1875,0.125
207556133,2018-04-04T16:48:03.000Z,End ofin public places?fears as police team with tech firms to create AI for real timeway ahead here,04/2018,1,0,0.2222222222222222,0.05555555555555555
920122256365199360,2018-04-04T04:42:23.000Z,Fans Are the Target of Madison Square Garden’s New Facial-Recognition Technology...Facial recognition is a threat to privacy and the latest frontier in surveillance.,04/2018,0,0,0.217391304347826,0.043478260869565216
920122256365199360,2018-04-04T03:55:15.000Z,Pakistan developing security system for facial recognition in video surveillance.. Ministry of Information Technology &amp; Telecommunications developing face recognition system which would be available soonand used in video surveillance..,04/2018,1,0,0.2413793103448276,0.034482758620689655
2307675307,2018-04-04T02:05:00.000Z,Artificial Intelligence Could Soon Enhance Real-Time Police Surveillance,04/2018,1,0,0.5,0.25
4159048754,2018-04-05T18:04:06.000Z,Anti-surveillance apparel hides face from facial recognition softwareInundate the algorithm with what it wants: love it,04/2018,1,1,0.1875,0.125
970977090,2018-04-05T02:01:05.000Z,"What do you think about ?

""'Facial identification service (FIS) was limited to law enforcement and border protection agencies but said it would be “very concerned” if... ",04/2018,0,0,0.1851851851851851,0.037037037037037035
250543278,2018-04-06T23:14:04.000Z,Anti-surveillance apparel defeats facial recognition softwareInundate the algorithm with what it wants: love it,04/2018,1,0,0.2142857142857142,0.14285714285714285
20473084,2018-04-06T18:25:34.000Z,Several tech companies are working with police across the U.S. to add real-timeto video surveillance and body cameras. This technology is expected to be ready by this fall. ,04/2018,1,0,0.1428571428571428,0.07142857142857142
854424657058910208,2018-04-06T10:03:54.000Z," companies are working with police departments to usesoftware to detect wanting or missing persons
",04/2018,0,0,0.1428571428571428,0.07142857142857142
4159048754,2018-04-07T18:05:02.000Z,Anti-surveillance apparel defeats facial recognition softwareInundate the algorithm with what it wants: love it,04/2018,1,0,0.2142857142857142,0.14285714285714285
4860983848,2018-04-07T16:28:45.000Z,"SST Magazine

@SSTMagSG

Fans Are the Target of Madison Square Garden’s New Facial-Recognition Technology...Facial recognition is a threat to privacy and the latest frontier in surveillance. … ... ",04/2018,0,0,0.1785714285714285,0.03571428571428571
860697332828045312,2018-04-07T16:28:38.000Z,"SST Magazine

@SSTMagSG

Fans Are the Target of Madison Square Garden’s New Facial-Recognition Technology...Facial recognition is a threat to privacy and the latest frontier in surveillance. …",04/2018,0,0,0.1851851851851851,0.037037037037037035
889506511004721153,2018-04-08T05:13:02.000Z, Glasses: Next On The Government’s Wish List,04/2018,1,1,0.1428571428571428,0.14285714285714285
4159048754,2018-04-09T18:17:04.000Z,Anti-surveillance apparel defeats facial recognition softwareInundate the algorithm with what it wants: love it,04/2018,1,0,0.2142857142857142,0.14285714285714285
1662485388,2018-04-09T13:29:23.000Z,"@evankirstel @TechnoFails Surveillance via Facial Recognition ––––

Reminds:like 'fire' : the good comes with the bad

Tipping point?? 

State ",04/2018,0,0,0.1578947368421052,0.10526315789473684
2249121151,2018-04-09T10:28:00.000Z,Artificial Intelligence Could Soon Enhance Real-Time Police Surveillance @WSJ,04/2018,1,0,0.4444444444444444,0.2222222222222222
2307675307,2018-04-09T08:47:00.000Z,Artificial Intelligence Could Soon Enhance Real-Time Police Surveillance,04/2018,1,0,0.5,0.25
296728882,2018-04-10T20:00:30.000Z,Can we come along to showcase @DigitalBarriers’withon the same device? It’s an absolute game changer for technology in policing and public safety. ,04/2018,1,1,0.1363636363636363,0.045454545454545456
29811132,2018-04-10T16:05:24.000Z,"The First District Court of Appeals in Florida is working to determine if police are allowed to use facial recognition software from a statewide bio-metric database. Read more about this new age of controversial technology:
 ",04/2018,0,1,0.1714285714285714,0.02857142857142857
14056672,2018-04-11T16:30:17.000Z,Could-BasedPredict Crime Before It Happens?@Cortica- Digital Trends,04/2018,0,0,0.2857142857142857,0.14285714285714285
2153053644,2018-04-11T15:40:01.000Z,"Would you feel safer if police force hadglasses?


",04/2018,1,0,0.125,0.125
951142223164395521,2018-04-11T13:10:26.000Z,INTERPOL_HQ: INTERPOL maintains databases ofprofiles and facial images allowing police across the world to make connections between criminals and crime scenes. Find out plusplus:,04/2018,0,0,0.125,0.125
50643002,2018-04-11T13:09:14.000Z,INTERPOL maintains databases ofprofiles and facial images allowing police across the world to make connections between criminals and crime scenes. Find out more:,04/2018,0,1,0.1304347826086956,0.13043478260869565
3256448418,2018-04-11T09:00:58.000Z, Airport Terminal 2 to applytechnology at security checks. ,04/2018,1,0,0.125,0.125
3256448418,2018-04-12T17:00:57.000Z, Airport Terminal 2 to applytechnology at security checks. ,04/2018,1,0,0.125,0.125
951142223164395521,2018-04-12T14:01:08.000Z,INTERPOL_HQ: : Global police community approves measures to enhance global security -,04/2018,1,1,0.1666666666666666,0.08333333333333333
50643002,2018-04-12T14:00:44.000Z,: Global police community approves measures to enhance global security -,04/2018,1,1,0.1818181818181818,0.09090909090909091
3256448418,2018-04-12T13:10:57.000Z, Airport Terminal 2 to applytechnology at security checks. ,04/2018,1,0,0.125,0.125
87775422,2018-04-12T04:00:00.000Z,Police nabbed a crime suspect at a concert in Nanchang Jiangxi province thanks to a facial recognition system. ,04/2018,0,0,0.2777777777777778,0.16666666666666666
3256448418,2018-04-13T21:11:55.000Z, Airport Terminal 2 to applytechnology at security checks. ,04/2018,1,0,0.125,0.125
289616919,2018-04-13T20:47:25.000Z,"Facial recognition tech catches fugitive in huge crowd at Jacky Cheung Cantopop concert in China

",04/2018,1,1,0.2,0.06666666666666667
945404865718685696,2018-04-13T20:12:02.000Z,The world’s most valuable AI startup is a Chinese company specializing in real-time surveillance,04/2018,1,1,0.1428571428571428,0.07142857142857142
3535157842,2018-04-13T18:51:08.000Z,'Chinese police used facial recognition to catch a suspect in a crowd of 60000'via @mashable,04/2018,0,0,0.2,0.2
984181570918592517,2018-04-13T18:50:16.000Z,Chinese Authorities Nab Fugitive In A Crowd Of 60k Thanks To Facial Recognition AI&gt;&gt;&gt;…,04/2018,1,1,0.2142857142857142,0.14285714285714285
3060766002,2018-04-13T18:37:39.000Z,"Chinese police use facial recognition tech to identify suspect from crowd of 50000
",04/2018,0,0,0.3076923076923077,0.23076923076923078
2317861,2018-04-13T15:44:18.000Z,Facial Recognition Spots Criminal in Crowd of 60000@PCMag,04/2018,0,0,0.25,0.125
2709707268,2018-04-13T13:16:42.000Z,Chinese police nabbed a crime suspect usingout of 60000 attending a rock concert in Nanchang Jiangxi province thanks to new facial recognition AI system.,04/2018,0,0,0.25,0.125
492399295,2018-04-13T12:33:44.000Z, Chinese police arrest man usingat pop concertvia @MailOnline,04/2018,0,0,0.125,0.25
151381533,2018-04-13T12:09:30.000Z,"Chinese authorities nab fugitive in a crowd of 60k thanks to facial recognition AI
",04/2018,1,0,0.2142857142857142,0.14285714285714285
3033092453,2018-04-13T11:54:19.000Z,Chinese authorities nab fugitive in a crowd of 50k thanks to facial recognition AIby @mrgreene1977 ,04/2018,1,1,0.1333333333333333,0.13333333333333333
820989374989008898,2018-04-13T10:44:21.000Z,".@Qualcomm releases Vision Intelligence Platform dedicated to visual data processing &amp;at thefor surveillance cameras and robotics 
",04/2018,1,1,0.1875,0.0625
849940316107014146,2018-04-13T09:20:19.000Z,Police nabbed a crime suspect at a concert in Nanchang Jiangxi province thanks to a facial recognition system.,04/2018,0,0,0.2777777777777778,0.16666666666666666
3256448418,2018-04-13T05:00:56.000Z, Airport Terminal 2 to applytechnology at security checks. ,04/2018,1,0,0.125,0.125
828281213421027329,2018-04-13T01:28:23.000Z,Chinese authorities nab fugitive in a crowd of 60k thanks to facial recognition AI@thenextweb,04/2018,1,0,0.2142857142857142,0.14285714285714285
828281213421027329,2018-04-13T01:25:07.000Z,"World's Most Valuable AI Startup Also Happens To Be Part of ""the World's Biggest System of Surveillance""@Futurism",04/2018,1,1,0.1764705882352941,0.058823529411764705
259647518,2018-04-14T21:40:07.000Z,A suspect tried to blend in with 60000 concertgoers. China’s facial-recognition cameras caught him.,04/2018,0,1,0.1428571428571428,0.07142857142857142
2316133784,2018-04-14T20:08:32.000Z,Facial Recognition In China Is Big Business As Local Governments Boost Surveillance,04/2018,1,1,0.25,0.08333333333333333
20821758,2018-04-14T18:50:19.000Z,"Facial recognition tech picks a suspect out of a crowd of 50000 in China



",04/2018,0,1,0.2142857142857142,0.14285714285714285
735403769974947840,2018-04-14T02:44:03.000Z,Chinese authorities nab fugitive in a crowd of 50k thanks to facial recognition AI,04/2018,1,0,0.2142857142857142,0.14285714285714285
766283682927828992,2018-04-15T22:55:03.000Z,"Scary.
""Suspect caught in China at music concert after being detected by facial recognition technology""

",04/2018,0,0,0.2,0.06666666666666667
100543057,2018-04-15T19:00:46.000Z,Facial Recognition Technology To Fight Crime In China; What Could Go Wrong?,04/2018,0,0,0.3333333333333333,0.08333333333333333
854717797850656768,2018-04-15T14:50:00.000Z,"Chinese police have used facial recognition technology to locate and arrest a man who was among a crowd of 60000 concert goers



",04/2018,0,0,0.1818181818181818,0.13636363636363635
897840847,2018-04-15T06:49:04.000Z,Facial recognition tech picks a suspect out of a crowd of 50000 in China,04/2018,0,1,0.2142857142857142,0.14285714285714285
