author_id,text,model,YM,gov_sentiment
152348706,Facewatch has successfully lobbied the UK Government to make the use of facial recognition for crime prevention in business purposes lawful in the substantial public interest – Facewatch are 100% GDPR compliant @facewatch,SAME,05/2018,1
87775422,Police nabbed a criminal suspect at a concert ofin Jiaxing East China's Zhejiang province on Sunday thanks to a high-tech facial recognition system. ,SAME,05/2018,0
339631175, Pushesto Police Prompting Outcry Over,SAME,05/2018,0
235153539,Student surveillance with- not keeping people safe keeping people surveilled...,SAME,05/2018,0
951624962850283520,Facial recognition is now being used inclassrooms to monitor facial expressions and attentiveness in class! 😱,SAME,05/2018,0
257088949,Critics Askto Stop SellingTechnology to Police ,SAME,05/2018,0
20406838,"The @ACLU asksto stop sellingtechnology to police. 
 ",SAME,05/2018,0
26930244," asked to stop sellingto police by 
more than two dozenorganizations.
 ",SAME,05/2018,0
38751027,Amazon Pushes Facial Recognition to Police. Critics See Surveillance Risk-,SAME,05/2018,0
737343968002727937,Could this be the newtrend in fighting crime?,SAME,05/2018,0
256074208, turns to tech to monitor shame and rate citizensvia @CNET ,SAME,05/2018,0
21763990,Amazon'stools 'primed for abuse' by government groups argue ,SAME,05/2018,0
1566012720,ACLU wants Amazon to stop sellingtechnology to police departments citing privacy issues,SAME,05/2018,0
84754103,Amazon Pushes Facial Recognition to Police. Critics See Surveillance Risk.,SAME,05/2018,0
132232120, Pushesto Police. Critics SeeRisk. ,SAME,05/2018,0
987925502542442496, Pushesto Police. Critics SeeRisk ,SAME,05/2018,0
4876948522,Amazon Pushes Facial Recognition to Police. Critics See Surveillance Risk.,SAME,05/2018,0
730014061841240064,"How exciting is this?! Real time facial recognition being used by the Florida police.
These are the things that our dreams are made of. 

",SAME,05/2018,1
617734710, Pushesto Police. Critics See Surveillance Risk. ,SAME,05/2018,0
77312459,"The @ACLU says @amazon is “powering dangerous surveillance"" through sale oftechnology to government.",SAME,05/2018,0
269882231,"Time: “Amazon Is Under Fire for Selling Controversial Facial Recognition Tech to Police” 


 ",SAME,05/2018,0
718804592973053952,.@ACLU asks @amazon to stop selling face-recognition tech to police | Planet Biometrics News,SAME,05/2018,0
15100979,Amazon Pushes Facial Recognition to Police. Critics See Surveillance Risk.,SAME,05/2018,0
4830114910,"AWStool for police highlights controversy ofin certain markets 
 ",SAME,05/2018,1
718804592973053952,.@ACLU asks @amazon to stop selling face-recognition tech to police | Planet Biometrics News,SAME,05/2018,0
262134493,Interesting plane ride today.Sat next to a woman who leads a surveillance and security company.Spoke for 2.5 hours.It's incredible what AI is doing for safety.,SAME,05/2018,1
2895535734,Amazon asked to stop selling facial recognition technology to police@MikeQuindazzi @KirkDBorne @GlenGilmore @antgrasso@alvinfoo @MHiesboeck @JGrobicki @kuriharan @DioFavatas ,SAME,05/2018,0
3341950631, tech that spots lying might be coming to airport security,SAME,05/2018,0
152348706,Facewatch experts in sharing data to prevent crime in a GDPR compliant manner – let us take the strain,SAME,05/2018,0
24845742,Amazon criticized for selling police its facial recognition softwarevia @SiliconANGLE,SAME,05/2018,0
7679972,"sunglasses that emit
 light
to defeat 
software 

is there a technology that could obscure raw video surveillance camera footage?
that would be a significant 

",SAME,05/2018,0
2181411536,With AI promising limitless opportunities the Singapore government has identified facial recognition as one of the key pillars for the country’s plans to becoming the world’s first smart nation.,SAME,05/2018,1
836272957,Facial recognition company CEO explains why government surveillance is bad for privacy:via @TheNextWeb,SAME,05/2018,0
717348139,"! 162 -Surveillance Is Here—Dangerously Sloppy Tech Devoid of Regulation; +
The Shameful Absurdity of "" "" Bills in Congress; +
CIATakes On the Unaccountable U.S. …
 ",SAME,05/2018,0
717348139,"! 162 -Surveillance Is Here—Dangerously Sloppy Tech and Devoid of Regulation; +
Absurd &amp; Shameful: "" "" Bills Pending in Congress; +
CIATakes On the Unaccountable U.S. …
 ",SAME,05/2018,0
743398777856331776," tech that spots lying might be coming to airport security

— Sputnik (SputnikInt) May 26 2018",SAME,05/2018,0
128334973,SputnikInt:tech that spots lying might be coming to airport security,SAME,05/2018,0
3341950631, tech that spots lying might be coming to airport security,SAME,05/2018,0
717348139,"! 162 -Surveillance Is Here—Dangerously Sloppy Tech and Devoid of Regulation; +
Absurd &amp; Shameful: "" "" Bills Pending in Congress; +
CIATakes On the Unaccountable U.S. …
 ",SAME,05/2018,0
992882621016367104,"Amazon offers police facial recognition tool worrying privacy advocates
See why 

",SAME,05/2018,0
1643372640,Facial recognition software can spot liars and could help bust airport terrorists@Telegraph ,SAME,05/2018,0
717348139,"! 162 -Surveillance Is Here—Dangerously Sloppy Tech and Devoid of Regulation; +
Absurd &amp; Shameful: "" "" Bills Pending in Congress; +
CIATakes On the Unaccountable U.S. …
 ",SAME,05/2018,0
29815389,With the largest surveillance system China is also building one of the world’s most comprehensivedatabases. Despite the positive outcomes the rollouts of facial recognition are happening without ethical and legal considerations ,SAME,05/2018,0
966263603576889345,"Facial recognition software treats everyone as equally suspect by examining all of us (thereby potentiall violating our ) and then allowing anto decide whether we’ve done something wrong. 



",SAME,05/2018,0
282585627,In China's footsteps: Amazon and US schools normalize automatic facial recognition and constant surveillance,SAME,05/2018,1
10639222,'Recipe for disaster': Amazon under fire for selling face-recognition software to police,SAME,05/2018,0
717348139,"! 162 -Surveillance Is Here—Dangerously Sloppy Tech and Devoid of Regulation; +
Absurd &amp; Shameful: "" "" Bills Pending in Congress; +
CIATakes On the Unaccountable U.S. …
 ",SAME,05/2018,0
1697923279, system is racist Human Rights Law Centre warns. Mmmm seems a standard response from they class everything is classed racist. Biggest worry iswith this we’re back to days of “special branch” surveillance not good ,SAME,05/2018,0
3240487051,Human Rights Law Centre warns that facial matching system proposed by Australian government is racist,SAME,05/2018,0
490532138,Amazon asked to stop sellingto police,SAME,05/2018,0
721590650563461120,"How access controlled revolving doors can protect businesses from crime? 
Read more:

@Axis_MEA",SAME,05/2018,0
3397344197,"Activists Urge Amazon to Drop Facial Recognition for Police.

 ",SAME,05/2018,0
138337137,Amazon Pushesto Police. Critics See Surveillance Risk .an increasingly heated debate around the role of,SAME,05/2018,0
925719033307193344,India is using facial-recognition to reunite missing children with their familiesimage @wef,SAME,05/2018,0
832991683876892672,"

The Government’s ProposedTech Risks Being ExtremelyAnd Dangerous
",SAME,05/2018,0
1436070643,Police use of facial recognition is becoming mainstream quickly. There is little regulation or accountability argues @RiskFactorBlog.via @IEEESpectrum,SAME,05/2018,0
152348706,2029 Polled You-Gov 12/17 – Public Perception of Facial Recognition &amp; Crime Prevention of those that expressed an opinion 92.5% said -Local businesses and the police should be working together by sharing images to prevent and solve crime ,SAME,05/2018,0
948885604091101184,"Facial-recognition technology is soaring in China where it is being used to help consumers as well as police who can track people’s movements friends and even try to predict crime.

",SAME,05/2018,1
152348706,Facewatch will reduce crime in your business by up to 35% in the first year. Contact us for more information,SAME,05/2018,0
297397741,"Pentagon developing Identity Authentication system based on behavioral biometrics risk scores


",SAME,05/2018,0
1001560354139377664,"Facial Recognition May Boost Airport Security But Raises Privacy Worries



 ",SAME,06/2018,0
805741436465512448," company CEO explains why government surveillance is bad for .
",SAME,06/2018,0
608079104,"Face Recognition does not identify criminals. Humans do. The system is a tool to improve the human’s efficiency.

@DMRegister @WHOhd",SAME,06/2018,1
38952364,Amazon Pushesto Police. Critics SeeRisk.,SAME,06/2018,0
718804592973053952,"New Homeland Security system will bring facial recognition to land borders this summer
 via @Verge",SAME,06/2018,1
718804592973053952,"New Homeland Security system will bring facial recognition to land borders this summer
via @Verge",SAME,06/2018,1
28170108,Police start using drones AI - what can possibly go wrong?,SAME,06/2018,0
718804592973053952,"'An alternative archive that can work to counter its original purposes'
in:
Surveillance Bias and Control in the Age of Facial Recognition Softwarevia @frieze_magazine",SAME,06/2018,1
718804592973053952,Surveillance Bias and Control in the Age of Facial Recognition Softwarevia @frieze_magazine,SAME,06/2018,0
718804592973053952,Surveillance Bias and Control in the Age of Facial Recognition Softwarevia @frieze_magazine,SAME,06/2018,0
718804592973053952,Blocking facial recognition surveillance using AIvia @NakedSecurity,SAME,06/2018,0
34423941, is discriminatory ineffective and unaccountable military technology that enables massin the blink of an eye. Reject it unilaterally as a tool for local and federal law enforcement agencies. ,SAME,06/2018,0
