author_id,tweet,nltk_outcome,bert_outcome
6753702,"Excellent new tool for travelers from @fightfortheftr — before your book your tix learn which airlines are using unregulatedtechnology. 

Spoiler: it's @jetblue @delta @AmericanAir @british_airways &amp; @lufthansa

",1,0
187606108,"Forsystems to over current public and political sentiment engineerspoliticians and corporate leaders will have to be more effective in framing the issues and uses:
",1,0
304572237, in the justice system| @TheLawSociety with map |,1,1
2889115336," activists launch campaign against airlines usingtechnology | TheHill there are no regulations on the use of facial recognition which means these technologies are far too easy to abuse."" ",0,0
567614234,"Fascinating to see how a US House Committee can seek answers to questions on the use ofand yet technical and policing experts often don't appear to have the answers or in some cases even know how to address the fundamental questions
This isnt rocket science😠 ",1,0
732773,New Inbox5K:Are the DOJ+FTC investigating or organizing a science project?Visa rules tighten but could’ve been worse.life on Mars SF’sban.Which wine pairs best with @LifeAkua kelp jerky? More,1,0
771294072,"hubhas voted to ban the purchase and use oftechnology by city personnel. 

Isan intrusive form of ?

 ",0,0
2356982959, develops image-aging technology forof missing children ,0,1
913770994975813634,"San Francisco's high-tech population can see the writing on the wall for facial recognition and it ain't good.might be banned before the summer is out in San Fran. 
 ",1,0
518238327, develops image-aging technology forof missing children ,0,1
4543487849, Helps Predict WhenPatients Are At Risk of Unsafe Behavior (such as removing breathing tubes) |,1,0
394204566,@JetBlue How does usingtech to collect passengers' biometric data without consent align with your business goals? Or maybe it's @DHSgov goals you're meeting?,0,0
17662020,"Also @VigilantSol while in contract withhas developed aprogram and illustrate it on their website with a ""match"" of two black men who are clearly not the same person.",1,0
2722503240,Police unlock AI's potential to monitor surveil and solve crimesvia @WSJ ht @cfcmedialab 👁️🚔🤔,1,1
7401702,Hey @JetBlueis an abuse of your customers' . Until you end your biometric boarding program I'll book my flights with your competitors like @SouthwestAir that respect customers.,1,0
442583715,Advancements intechnology make tracking individuals across your property easier than ever before – and can mean serious improvements in everything fromcompliance tofraud andprevention. ,1,1
1705650397,Christian D’Cunha Head of private office of @Buttarelli_G. Key questions that need to be answered. What’sfor? Who needs it? Who benefits from it? Is it sustainable? Main driver at the moment tends to be money politics (borders crimes). ,1,0
106426946,"Interested in facial recognition? We will have a roundtable about this pressing issue at @rightscon! Join us on June 12 • 3:45pm - 5:00pm • 
Info here: 
",1,1
21206055,This guest blog explores the use of facial recognition software in homeless services. Good idea? Bad idea? I can see pros and cons. Chime in!,0,0
916481162,.@MicrosoftEU recently took commitments on developing responsible . How does it relate to the EUethics guidelines what potential binding rules should look like? Insightful panel discussion today! ,1,1
57757188," -may have access to 640M images capable of being used w💡

 @cfarivar@FNI_INC ",1,0
2356982959, andlegal footing criticized at house committeehearings ,0,0
518238327, andlegal footing criticized at house committeehearings ,0,0
826537441670610944,"""They still haven't fixed the five things they were supposed to do when they started but we're supposed to believe 'don't worry everything's just fine.'"" -@Jim_Jordan (R-OH)",1,1
540291381,"Facial Recognition Fears and Rihanna + LVMH
 ",0,0
3361727783," for those with vision!

",1,1
3959010562,A school district in upstate New York that had planned on Monday to begin operating a recently-installedsystem will now postpone testing at the request of state officials concerned with student,0,0
1566012720,Democrats Republicans slam ‘unregulated’technology: ‘Time for a time out’,0,0
527131496," Technology: ""The inaccuracy &amp; threat to our privacy is real. The second Oversight hearing on facial recognition technology reveals just how bad this is for all of us."" @RashidaTlaib",0,0
16789252,Hearing on the radio plans for mood-monitoring in cars via&amp; . My dudes I can assure you that ancar would only stoke my rage. Who TF is clamoring for cars withanyway,0,0
22194854,"FBI database with nearly 650M photos stokes worries over . Still major gaps in protectingand ensuring accuracy. 


",0,0
48482905,The real power ofextends far beyond the use of a thumbprint ortechnology to unlock a mobile device or make a purchase online. Read here for more on leveraging biometrics to improve : ,1,0
611478568,@Huawei recently acquired Moscow security technology company called Vokord mainly for itstechnology. Get insights into thetrends related to facial recognition with ourlandscape and competitor study.,1,1
14718474,Powerful morning in Ms. B’s fifth grade class at IAA! We watched @jovialjoy videos aboutandfollowed by inspired coding and reflection. @btvschools @sarahelizalewis @ava,1,1
407760876," makes it clear that a positive relationship w/does not supercede its desire to resist the slippery slope into a police state: 

 ",1,1
2174171568,WATCH: Our CEO James Stickland on @BBCBusiness discussing the challenges around usingcompared to othermethods with @BenMBland,1,1
256965214,"Interesting interview with
Cressida Dick where she comments on the use ofby the @metpoliceuk



",0,1
1078894943232352257,"Your most trusted partner for camera module solutions

",1,1
39815093,Facial Recognition and Machine Learning Improve ICU Patient Safety,1,1
1129039986827960323,"With the legality of Facial Recognition being challenged in the UK and the US we would like an expert provider in this space to join us for our Arena Risk event this November. Please follow and PM for more information.

",1,1
1129039986827960323,In light of recent concerns over Facial recognition we are seeking a solution provider in this space as an SME at our upcoming Arena Risk event.@AnyVision_BT @digitalbarriers @ViseumUK @clearviewcomms @customer_clever @PuErTeaGolfer @hertasecurity @Zenusinc ,1,0
19508497,ThisCould Help ICU Patients# ,1,1
15664534,nomBasinet explainstactics:is destroying the independent spirit of women and creativity.,0,0
26109468,Investors are pushing @Amazon to halt Rekognitiontechnology sales citing civil &amp; human rights risks. It's been sold to 2 law enforcement agencies pitched to U.S. Immigration &amp; Customs and tested w/the FBI.,0,0
37314896,"@visionbox new facial recognition algorithm achieves 🔝 ranking!
The algorithm was submited to the latest @usnistgovVendor Test which covered 109 algorithms from over 63 providers. Vision-Box´s algorithm ranked among top 15. More here:",1,0
28369058,Facial Recognition and Machine Learning Improve ICU Patient Safety,1,1
1954706040,"[] Vending machine - Pay with your face in China

",0,0
242118707,Not sure what happens to my face overnight but it takes mya good hour in the morning before it knows who I am 😲 ,1,0
1078894943232352257,"Your most trusted partner for camera module solutions

",1,1
1078894943232352257,"Your most trusted partner for camera module solutions

",1,1
322375441," 
More questions required....
NRL recognising faces and matching with what?
Banned fans = fine
List given by police = no fine
List given by immigration = not fine
I can't see a cost/benefit... I suspect police paid for it 
Is government providing IDs?",0,0
1078894943232352257,"Your most trusted partner for camera module solutions

",1,1
497534338,If you are attendingin Brisbane tonight make sure you smile. Stadiums Australia will be monitoring you withsoftware. Many have privacy concerns do you? ,1,0
311984972,Slow creeping disturbing dystopia,0,0
431481586,"Don't forget it is our open day in 7 Days! 😉
Hosts; @DoorEntryDirectand @ComelitUK 
🗓️12/6/19
⌚️9AM TO 1PM
🗺️Park Royal London


",1,1
720312042,Tech backlash begins? San Francisco to ban facial recognition,0,0
872369206305718274,"The AI market is growing exponentially and and so is it's reach in a host of sectors. 
Implementing AI In your business is paramount.

",1,1
1129039986827960323,"Implications for Stadiums and Arenas in the UK when employing facial recognition software. Keen to talk to solution providers in this space who might want to join us for Arena Risk this November.

",1,0
1129039986827960323,"How should Stadiums and Arenas view Facial Recognition solutions in light of growing concerns around it's use?

",1,0
399319892,"The reason why I love GDPR


",1,1
251320882,San Francisco Is Right:Must Be Put On Hold😱 ,0,1
1132795518,Auditors slamfor shoddy testing of facial-recognition tech. But no big deal. It only has 641 million images on its systemsvia @TheRegister,0,0
17893164,San Francisco just became the first city in the US to ban police use of facial recognition technology.,0,1
