author_id,created_at,text,model,YM,comp_sentiment
2205859885,2018-04-18T14:16:10.000Z,Facebook is seeking consent to use facial recognition technology to identify users in photos and videos. Are you in or out? Read more on BBC news:,BERT,04/2018,0
798348235530240000,2018-04-18T11:55:08.000Z,Facebookin lawsuit that allegesgathered biometric information without users' explicit consent. ,BERT,04/2018,0
130528400,2018-04-18T11:30:13.000Z,Facebook's new facial recognition tool helps users maintain control of their online identity – via @Forbes,BERT,04/2018,1
213230769,2018-04-18T11:10:10.000Z,"Facebook seeks facial recognition consent in EU and Canada
",BERT,04/2018,0
45807718,2018-04-18T10:32:58.000Z,"Facebook seeks facial recognition consent in EU and Canada

",BERT,04/2018,0
261997975,2018-04-18T08:37:06.000Z,"BBC News: 
@Facebook

Facebook seeks facial recognition consent in EU and Canada - ",BERT,04/2018,0
1132795518,2018-04-18T08:30:06.000Z,.@nzpolice eyeing up newer smarter CCTV facial recognition technology@NZStuff,BERT,04/2018,0
180002761,2018-04-18T08:00:32.000Z,Facebook seeks consent for facial recognition from EU &amp; Canadian users:,BERT,04/2018,0
2800145497,2018-04-18T07:37:52.000Z,"Facebook seeks facial recognition consent in EU and Canada

",BERT,04/2018,0
2548285818,2018-04-18T06:57:24.000Z,"Facebook seeks facial recognition consent in EU and Canada.

",BERT,04/2018,0
984790187438899200,2018-04-18T06:14:51.000Z,"
CNN: Facebook under fire for storing facial recognition data without consent. ",BERT,04/2018,0
2761828205,2018-04-18T05:49:09.000Z,"Artificial Intelligence Is Revolutionizing The Business World | Analytics



",BERT,04/2018,1
935743036553875456,2018-04-19T22:18:44.000Z," Users Granted Class Cert. in Facial Recognition Lawsuit 

Facebook users have been granted Class certification in a lawsuit claiming the company unlawfully collects facial recognition data.

 

",BERT,04/2018,0
38751027,2018-04-19T19:09:55.000Z,Facebook to face a massive class action lawsuit over its Facial Recognition &amp; Facial Recognition API-,BERT,04/2018,0
38751027,2018-04-19T19:04:57.000Z,Facebook seeks facial recognition consent in EU and Canada-,BERT,04/2018,0
1410865572,2018-04-19T12:56:24.000Z,"@Facebook Is Violating Your Privacy viaTechnologyvia @WorldTruthTV





",BERT,04/2018,0
263584347,2018-04-19T07:30:00.000Z,Facebook's troubles show no sign of abating after a California judge ruled that the company must face a class action lawsuit over its use of facial recognition technology,BERT,04/2018,0
19698834,2018-04-19T05:40:03.000Z,. @facebook under fire for storing data fromtech on photos ,BERT,04/2018,0
823868404142604290,2018-04-20T20:11:16.000Z,"Malaysian police wear Chinese start-up’s AI camera to identify suspected criminals.

",BERT,04/2018,0
296728882,2018-04-20T16:31:04.000Z,Live real-timefrom @DigitalBarriers can alert when strangers are seen on school grounds we can ignore pupils teachers parents and staff who are supposed to be there balancing privacy and safety. The system can link to law enforcement and onsite security. ,BERT,04/2018,0
951829069577900032,2018-04-20T14:02:50.000Z,"As technology advances so does the risk of a breach in privacy. Read on as USA Today discusses the possibility of facial recognition becoming a reality on Facebook.
",BERT,04/2018,1
582710959,2018-04-20T11:59:01.000Z,"
Malaysian police wear Chinese ’scamera to identify suspected criminals
The body-mounted cameras usesoftware developed by Chinese start-up Yitu Technology.",BERT,04/2018,0
29733577,2018-04-20T09:54:32.000Z,"Facebook wants to save your face. Should you say yes to facial recognition? 
 @USATODAY 
",BERT,04/2018,0
2249121151,2018-04-20T09:24:00.000Z,"World's Most Valuable AI Startup Also Happens To Be Part of ""the World's Biggest System of Surveillance"" @Futurism",BERT,04/2018,1
754363350,2018-04-20T06:49:03.000Z,From @WSJ :will allow users opt out of facial recognition and target ads.I will be opting out. ,BERT,04/2018,0
44185285,2018-04-21T20:38:37.000Z,"Obviously technology is racing WAY ahead of the law and private companies are not hindered by the
 &amp; others r being exploited byfirm Face-Int. “a massive and growing database of annotated faces and face data"" ",BERT,04/2018,1
1159525632,2018-04-21T10:02:36.000Z,2/2onProtect your privacy. This is so important to do now. Your data including pictures of you should always be in your control and not used by major tech companies to make money on. Time to change your profile pics?,BERT,04/2018,0
1704588318,2018-04-21T09:00:22.000Z,"Facebook is pushing its luck postwith its recent request for consent on new facial recognition technology to better identify user's photos and videos.

",BERT,04/2018,0
418315093,2018-04-22T08:46:02.000Z,Facebook hit with lawsuit over facial recognition technology;,BERT,04/2018,0
516642056,2018-04-23T17:27:38.000Z,"""On PCs users could be granted access to Paypal with facial recognition via their computer's webcam.""",BERT,04/2018,0
974791759,2018-04-23T14:50:27.000Z,Jinglz has developed mobile facial detection for their PlayJinglz they call Verified View technology. Making sure that each user watches the entire ad.,BERT,04/2018,1
4137140788,2018-04-24T20:29:04.000Z,Should you say yes to Facebook's facial recognition?,BERT,04/2018,0
1229675046,2018-04-24T17:30:50.000Z,Google Takes Aim at Privacy Law After Facebook Lobbying Failed @Google @facebook,BERT,04/2018,0
4876948522,2018-04-24T12:00:00.000Z,Facebook face-recognition error looks awkward ahead of GDPR,BERT,04/2018,0
42413152,2018-04-24T07:50:43.000Z,Facebook Relaunches Facial Recognition In Europe through opt-in (as it is considered illegal since 2012) =&gt; let's embrace the technologies of the future not shoot them dead at birth !,BERT,04/2018,0
297397741,2018-04-24T07:00:26.000Z,"Cybersecurity starts with the weakest link – the user


",BERT,04/2018,0
3026529243,2018-04-25T16:16:05.000Z,HowAre Putting Pressure on Facebook's Continuing Privacy Woes@FindBiometrics,BERT,04/2018,0
51276630,2018-04-26T22:29:06.000Z,Facebook aims for facial recognition consent in EU and Canada,BERT,04/2018,0
1683220639,2018-04-26T20:35:13.000Z,Facebook's new facial recognition tool helps users maintain control of their online identity – via @Forbes,BERT,04/2018,1
78549448,2018-04-26T18:31:13.000Z,Facebook's new facial recognition tool helps users maintain control of their online identity – via @Forbes,BERT,04/2018,1
1080256214,2018-04-26T18:26:03.000Z,Facebook's new facial recognition tool helps users maintain control of their online identity – via @Forbes,BERT,04/2018,1
459359704,2018-04-26T18:23:02.000Z,Facebook's new facial recognition tool helps users maintain control of their online identity – via @Forbes,BERT,04/2018,1
185207310,2018-04-26T14:54:17.000Z,Speed up the design of your real-time facial recognitionsystem that uses artificial intelligence software to help increase safety andwith @Pleora high-performance video interfaces,BERT,04/2018,1
805741436465512448,2018-04-26T11:22:04.000Z,New Zealand police eyeing up newer smarter CCTVtechnology - ,BERT,04/2018,0
16228337,2018-04-27T15:45:30.000Z,"""@axon_us... has voiced interest in pursuing face recognition for its body-worn cameras... A growing number of surveillance firms and tech start-ups are racing to integrateand othercapabilities into real-time video:""

 ",BERT,04/2018,1
87661005,2018-04-27T08:38:23.000Z,"We love this! @Expologic facial recognitionspeeds up 
 process and increases security (via @TSNN) 

Watch the video here: 

",BERT,04/2018,1
925142648117219328,2018-04-29T18:30:35.000Z,Has anyone tried to bypass iphone's facial recognition access security by simply putting a picture of the owner in front of the camera to gain access to the iphone? Curious if this works.,BERT,04/2018,0
968981132816478208,2018-05-01T17:00:46.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,05/2018,0
862702317912686592,2018-05-01T09:43:57.000Z,"Facial recognition is at the heart of digital security. Withtech everyone from major banks to independent estate agents can verify customers in a more safe secure way.

 ",BERT,05/2018,1
818477228833079297,2018-05-03T19:14:05.000Z,Some of the best smart locks on the market at the moment incorporate facial recognition!,BERT,05/2018,1
968981132816478208,2018-05-03T17:00:37.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,05/2018,0
42208855,2018-05-04T23:58:08.000Z,Facebook's facial recognition feature could help find missing persons,BERT,05/2018,0
83588783,2018-05-04T18:45:13.000Z,We tookone step further by implementing a liveness detection to ensure the user is a person and not a photo. Discover what morecan do for ID security here:via @TechBullion,BERT,05/2018,0
4137140788,2018-05-04T11:56:01.000Z,Facebook's facial recognition tool is being used to find missing people:,BERT,05/2018,0
4824319914,2018-05-05T11:34:13.000Z,Up until now no one would have kept records of our fingerprints except of course the police if we were suspected of a crime.Why are we now so blasé about facial recognition?Facebook scans &amp; saves every photo with . &amp; now other companies like TicketMaster.,BERT,05/2018,0
14440053,2018-05-05T03:00:07.000Z,Live Nation the parent company ofto roll out facial recognition at events and we’re not cheering...,BERT,05/2018,0
757972811143077889,2018-05-06T11:09:49.000Z,"Ticketmaster hopes to speed up event access through face scanning. 

",BERT,05/2018,0
985386184384770048,2018-05-07T10:33:38.000Z,"Exclusive:

FACEBOOK USING FACIAL RECOGNITION TO STOP FAKE PROFILES

Read in details at:


",BERT,05/2018,0
131836226,2018-05-07T04:21:16.000Z, hopes to speed up event access viavia @engadget,BERT,05/2018,1
718804592973053952,2018-05-09T20:50:28.000Z,"Facebook collects biometric facial data without users’ explicit “opt-in” consent.

via @nytimes",BERT,05/2018,0
211878633,2018-05-09T04:41:08.000Z,Ticketmaster invests in facial recognition technology company. The military grade software hopes to make theeasier but could cost customers' their privacyVia @fancaster,BERT,05/2018,0
718804592973053952,2018-05-10T22:07:13.000Z,HSBC Becomes Latest Bank to Embrace Face ID Login,BERT,05/2018,1
718804592973053952,2018-05-10T20:14:24.000Z,HSBC Becomes Latest Bank to Embrace Face ID Login,BERT,05/2018,1
142706670,2018-05-10T17:05:13.000Z,Just when you thought it couldn’t get much worse for Zuckerberg Facebook is now under fire for using facial recognition software without consent ||,BERT,05/2018,0
968981132816478208,2018-05-10T17:00:49.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,05/2018,0
718804592973053952,2018-05-12T17:18:23.000Z,"HSBC Becomes Latest Bank to Embrace Face ID Login 

",BERT,05/2018,1
27643198,2018-05-12T11:28:52.000Z,"Amazon @AWSRekognition software will identifygoers


Sky",BERT,05/2018,1
1337434650,2018-05-14T17:29:12.000Z,Met Police's facial recognition tech is worse than using a magnifying glass yourselfvia @inq Those who give up privacy for security deserve neither!,BERT,05/2018,0
968981132816478208,2018-05-15T17:00:15.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,05/2018,0
718804592973053952,2018-05-15T16:44:31.000Z,"""A judge scolded Facebook Inc. for misconstruing his own rulings as he ordered the company to face a high-stakes trial accusing it of violating user privacy.""

via @technology",BERT,05/2018,0
102966683,2018-05-15T07:51:24.000Z,Police facial recognition system used to help catch criminals 'risks damaging public trust' | Daily Mail Online,BERT,05/2018,0
718804592973053952,2018-05-15T04:12:38.000Z,"""A judge scolded Facebook Inc. for misconstruing his own rulings as he ordered the company to face a high-stakes trial accusing it of violating user privacy.""

via @technology",BERT,05/2018,0
718804592973053952,2018-05-15T04:11:21.000Z,"""A judge scolded Facebook Inc. for misconstruing his own rulings as he ordered the company to face a high-stakes trial accusing it of violating user privacy.""

 via @technology",BERT,05/2018,0
718804592973053952,2018-05-17T18:28:18.000Z,"Facebook can’t wiggle out of facial recognition lawsuit judge says 
via @NakedSecurity",BERT,05/2018,0
968981132816478208,2018-05-17T17:00:24.000Z,Turn off Facebook's facial recognition feature in 5 easy steps:|,BERT,05/2018,0
718804592973053952,2018-05-17T12:53:43.000Z,"Facebook can’t wiggle out of facial recognition lawsuit judge says 
 via @NakedSecurity",BERT,05/2018,0
1312575996,2018-05-17T02:17:12.000Z,Facebook can’t wiggle out of facial recognition lawsuit judge says @NakedSecurity @LisaVaas,BERT,05/2018,0
