author_id,sentiment,YM
110113338,0,02/2018
297397741,0,02/2018
902102336520110080,1,02/2018
718804592973053952,0,02/2018
2402548327,1,02/2018
771001147,1,02/2018
27837923,0,02/2018
595960647,1,02/2018
250543278,0,02/2018
697522301642919936,0,02/2018
349639248,0,02/2018
53573221,0,02/2018
2153053644,1,02/2018
297397741,1,02/2018
54317231,1,02/2018
900413623910223873,0,02/2018
947522489818562561,0,02/2018
718804592973053952,1,02/2018
718804592973053952,0,02/2018
718804592973053952,0,02/2018
2639809838,0,02/2018
2587405345,1,02/2018
919997827136106502,0,02/2018
15379970,1,02/2018
15379970,0,02/2018
1536562052,0,02/2018
48616766,1,02/2018
4159048754,1,02/2018
2370514898,0,02/2018
335989403,1,02/2018
2356982959,1,02/2018
518238327,1,02/2018
17063069,0,02/2018
13813962,1,02/2018
191178441,1,02/2018
39407900,0,02/2018
200165158,0,02/2018
2800599859,1,02/2018
721590650563461120,0,02/2018
3332377330,0,02/2018
199241058,1,02/2018
883278990609457154,1,02/2018
861968754246340608,1,02/2018
288736527,1,02/2018
1258959697,1,02/2018
42046848,0,02/2018
26498461,0,02/2018
297397741,1,02/2018
26498461,0,02/2018
297397741,0,02/2018
25302734,0,02/2018
283275321,0,02/2018
1536103471,1,02/2018
2332152626,1,02/2018
195770915,1,02/2018
26478168,0,02/2018
3407555091,1,02/2018
945906136556953606,1,02/2018
748860615217803264,1,02/2018
53321195,1,02/2018
717815089147949056,1,02/2018
45593278,1,02/2018
2459920654,1,02/2018
951186676671500288,1,02/2018
250543278,1,02/2018
881634020647473152,1,02/2018
40372956,1,02/2018
2435671219,1,02/2018
917433990273032193,1,02/2018
917430098537545734,1,02/2018
23605523,1,02/2018
838013228,1,02/2018
35287640,1,02/2018
950181510077997058,1,02/2018
821371637174046720,1,02/2018
191456742,1,02/2018
133348774,1,02/2018
297397741,1,02/2018
1229675046,0,02/2018
2910338466,1,02/2018
90717358,0,02/2018
27079486,0,02/2018
1536103471,0,02/2018
826111008506781696,1,02/2018
601064856,1,02/2018
1662485388,0,02/2018
635918547,0,02/2018
3320737312,0,02/2018
297397741,1,02/2018
297397741,1,02/2018
297397741,1,02/2018
1536562052,0,02/2018
947522489818562561,0,02/2018
297397741,0,02/2018
555031989,0,02/2018
164391798,0,02/2018
721590650563461120,1,02/2018
919997827136106502,0,02/2018
963822867971477505,0,02/2018
297397741,1,02/2018
387358560,0,02/2018
68506521,1,02/2018
146436211,1,02/2018
2800599859,1,02/2018
958764267322327040,1,02/2018
41961089,1,02/2018
892490852567851008,1,02/2018
1955206944,1,02/2018
364464825,1,02/2018
885488644462596098,1,02/2018
715049744,1,02/2018
740225040877113345,1,02/2018
1048529179,1,02/2018
892659257929326592,0,02/2018
212316811,0,02/2018
901873613686669316,1,02/2018
894307123865284608,1,02/2018
2359762423,1,02/2018
274720873,1,02/2018
300962449,1,02/2018
751151155426816000,1,02/2018
876621363360006145,1,02/2018
819210927182475268,1,02/2018
876844825810620416,1,02/2018
92060913,1,02/2018
705412851884642305,1,02/2018
717827765584592896,1,02/2018
893563412201996291,1,02/2018
97471707,1,02/2018
849320650934235140,1,02/2018
319690053,1,02/2018
908729999993262080,0,02/2018
2977301499,1,02/2018
951182850346422272,1,02/2018
28028017,0,02/2018
30985855,0,02/2018
4137140788,0,02/2018
30985855,0,02/2018
4482754095,1,02/2018
79275750,0,02/2018
2192666827,0,02/2018
2354796667,0,02/2018
91319411,1,02/2018
297397741,0,02/2018
380494498,0,02/2018
21271900,0,02/2018
954266137578979328,1,02/2018
875626497599455232,1,02/2018
26791368,1,02/2018
17463660,1,02/2018
177781178,1,02/2018
297397741,0,02/2018
114353380,1,02/2018
24823490,1,02/2018
35777087,1,02/2018
759884883686625280,1,02/2018
727334239545470976,1,02/2018
799631350181478400,1,02/2018
728658612353011712,1,02/2018
3328628224,1,02/2018
909834925288824832,1,02/2018
64752669,1,02/2018
783751130895429632,1,02/2018
1099937778,1,02/2018
43477989,1,02/2018
757422914056577024,1,02/2018
2469826062,1,02/2018
3366730090,1,02/2018
928696872696299520,1,02/2018
77257941,1,02/2018
903261503251390464,1,02/2018
15116869,1,02/2018
4159048754,1,02/2018
958036448837554178,1,02/2018
773919213119471616,1,02/2018
819951136073515008,1,02/2018
2366031391,0,02/2018
236025544,1,02/2018
73613267,1,02/2018
887674327440789506,0,02/2018
384888289,0,02/2018
958359673681399808,0,02/2018
403204605,0,02/2018
36312734,0,02/2018
961244819707195392,0,02/2018
721590650563461120,0,02/2018
52074780,0,02/2018
2153053644,0,02/2018
4830114910,0,02/2018
92632726,0,02/2018
271004511,0,02/2018
947536120899813376,1,02/2018
297397741,0,02/2018
297397741,0,02/2018
37874853,1,02/2018
905038710508584960,1,02/2018
1131352537,1,02/2018
297397741,1,02/2018
297397741,0,02/2018
912421640,1,02/2018
898139973303631877,1,02/2018
30621164,1,02/2018
1958671394,1,02/2018
771767851,1,02/2018
321233780,0,02/2018
895324799047614465,1,02/2018
891198636477960192,1,02/2018
793857751034101760,1,02/2018
851807887508873216,0,02/2018
895321624190136321,1,02/2018
892841834501754880,1,02/2018
3045255004,1,02/2018
48616766,0,02/2018
892734583279673344,1,02/2018
892444794395480065,1,02/2018
27361368,1,02/2018
922916873095618561,1,02/2018
703325022748700672,1,02/2018
599742992,1,02/2018
760924448715378688,1,02/2018
861611791696228353,0,02/2018
563418630,1,02/2018
724661466050129921,1,02/2018
4082443804,1,02/2018
2358861210,1,02/2018
2513111042,1,02/2018
782597306839343105,1,02/2018
799630720465416194,1,02/2018
793852232550592512,1,02/2018
922513563960344576,1,02/2018
2917006099,1,02/2018
2848476922,1,02/2018
702873844953059329,1,02/2018
610018882,1,02/2018
100339295,1,02/2018
897472830471716864,1,02/2018
821552261839130627,1,02/2018
820423050994864128,1,02/2018
1536289374,1,02/2018
250543278,0,02/2018
1930146834,0,02/2018
893786970933129216,1,02/2018
925613825285545984,0,02/2018
77196589,1,02/2018
884374051,1,02/2018
2491236097,0,02/2018
3727045163,0,02/2018
106287256,1,02/2018
546313843,0,02/2018
225535781,0,02/2018
66260367,1,02/2018
966364019828248576,0,02/2018
21783828,0,02/2018
168552388,1,02/2018
896834928406441984,0,02/2018
437033118,0,02/2018
919997827136106502,0,02/2018
297397741,1,02/2018
4265079854,1,02/2018
4265079854,1,02/2018
938015126023802880,1,02/2018
14931126,0,02/2018
1163260104,1,02/2018
922470140352057344,1,02/2018
19478383,1,02/2018
757378022387294208,0,02/2018
153374105,0,02/2018
967860229311524865,1,02/2018
28047047,0,02/2018
2207499042,1,02/2018
967723211952705536,1,02/2018
297397741,0,02/2018
297397741,0,02/2018
13813962,1,02/2018
1132795518,1,02/2018
124734476,0,02/2018
208489379,1,02/2018
297397741,0,02/2018
295647333,1,02/2018
2356982959,1,02/2018
518238327,1,02/2018
554924634,1,02/2018
897873273815302145,1,02/2018
856273146,1,02/2018
1965938828,1,02/2018
740208214843752448,1,02/2018
927973688296665088,1,02/2018
362618242,1,02/2018
854081128474578945,1,02/2018
834492090436325376,1,02/2018
705481554907123713,1,02/2018
452286077,1,02/2018
903261379108450304,1,02/2018
838191444,1,02/2018
902573204576849921,1,02/2018
284341350,1,02/2018
2447920094,1,02/2018
793456866105765888,1,02/2018
80507859,0,02/2018
1225351549,1,02/2018
904742568851898369,1,02/2018
963184370,1,02/2018
861961644854829057,1,02/2018
25386517,1,02/2018
2435685560,1,02/2018
2563845715,1,02/2018
847643929,1,02/2018
874354719476637697,1,02/2018
333784861,1,02/2018
38107558,1,02/2018
2180952581,1,02/2018
3059280827,1,02/2018
793457455921455106,1,02/2018
902910391247704065,1,02/2018
902187338893221889,1,02/2018
874353086529130496,1,02/2018
786646226594893824,1,02/2018
793890937101352960,1,02/2018
793890762937118720,1,02/2018
349462772,1,02/2018
902873816673615873,1,02/2018
861957709771427840,1,02/2018
861967060045254656,1,02/2018
849324052766490625,1,02/2018
537615239,1,02/2018
134683616,1,02/2018
740547691822878721,1,02/2018
44519990,1,02/2018
705048869889904640,1,02/2018
867755724620783618,1,02/2018
861957498030272512,1,02/2018
704677824892948481,1,02/2018
793860230652104704,1,02/2018
704361251476893696,1,02/2018
909808446286970880,1,02/2018
198354080,1,02/2018
194414522,1,02/2018
279506167,1,02/2018
861957690167181312,1,02/2018
137196681,1,02/2018
720282725169532929,1,02/2018
15666311,1,02/2018
328609186,1,02/2018
862299696722829312,1,02/2018
836658036550721536,1,02/2018
727208241608826880,1,02/2018
704670618541694976,1,02/2018
903626518873739264,1,02/2018
774779514719129600,1,02/2018
902897316624982016,1,02/2018
29881109,1,02/2018
836697948645965828,1,02/2018
704670281751638016,1,02/2018
219506099,1,02/2018
902570156236435456,1,02/2018
2339419206,1,02/2018
2342221290,1,02/2018
3571336995,1,02/2018
214343999,1,02/2018
24308398,0,02/2018
902579315690352641,1,02/2018
859416020296933377,1,02/2018
297397741,0,02/2018
20459789,1,02/2018
20459789,1,02/2018
20459789,1,02/2018
2814435995,0,02/2018
20459789,1,02/2018
374966809,1,02/2018
2153053644,0,02/2018
297397741,1,02/2018
827571635079241731,1,02/2018
826442970115272707,1,02/2018
721590650563461120,0,02/2018
99655020,0,02/2018
836510570,0,02/2018
253396454,0,02/2018
49577208,0,02/2018
863059166902071296,1,02/2018
110603615,0,02/2018
518097203,1,02/2018
169139864,0,02/2018
26808489,1,02/2018
20459789,1,02/2018
14680942,1,02/2018
25471555,1,02/2018
27079486,0,02/2018
891684728050507776,0,02/2018
44200723,1,02/2018
3374999771,1,02/2018
2425836948,0,02/2018
374966809,1,02/2018
712704275806334976,0,02/2018
3090084821,0,02/2018
356978040,1,02/2018
38199686,1,02/2018
163587429,1,02/2018
846924864,1,02/2018
2841137349,1,02/2018
21774567,1,02/2018
173385008,1,02/2018
472326038,1,02/2018
19019342,1,02/2018
21805473,0,02/2018
177781178,1,02/2018
19580650,0,02/2018
721590650563461120,0,02/2018
106287256,0,02/2018
565139735,0,02/2018
296431992,1,02/2018
164722514,1,02/2018
158315536,0,02/2018
313139405,0,02/2018
27790426,1,02/2018
2868270409,1,02/2018
46241234,0,02/2018
3237943565,1,02/2018
246447834,0,02/2018
87007691,1,02/2018
966364019828248576,0,02/2018
966364019828248576,0,02/2018
2356982959,0,02/2018
518238327,0,02/2018
851807887508873216,0,02/2018
966364019828248576,0,02/2018
966364019828248576,0,02/2018
966364019828248576,1,02/2018
966364019828248576,0,02/2018
16476911,0,02/2018
966364019828248576,0,02/2018
262819021,1,02/2018
65144656,1,02/2018
304992999,1,02/2018
2908107542,0,02/2018
785570078154592256,1,02/2018
745415412838457344,1,02/2018
382228835,1,02/2018
25769038,1,02/2018
25769038,0,02/2018
43638058,0,02/2018
160513205,1,02/2018
23356741,0,02/2018
35216864,0,02/2018
941418428732145664,0,02/2018
877675621194903552,0,02/2018
403670899,1,02/2018
2164920630,1,02/2018
20504041,1,02/2018
67591615,1,02/2018
900413623910223873,0,02/2018
947522489818562561,0,02/2018
1536562052,0,02/2018
761269392478834689,0,02/2018
23646403,0,02/2018
562647203,0,02/2018
555031989,0,02/2018
84103610,0,02/2018
2846636921,0,02/2018
2818811101,1,03/2018
21214074,1,03/2018
2356982959,1,03/2018
518238327,1,03/2018
98715369,0,03/2018
2518363275,0,03/2018
21112077,0,03/2018
607865770,0,03/2018
2651403787,1,03/2018
98715369,0,03/2018
1114845475,1,03/2018
297397741,1,03/2018
19123904,0,03/2018
882971271142789121,1,03/2018
390288192,0,03/2018
428552137,0,03/2018
834844187325513734,1,03/2018
76004287,0,03/2018
967053264041775105,0,03/2018
76004287,0,03/2018
76004287,1,03/2018
76004287,1,03/2018
2159851994,0,03/2018
76004287,1,03/2018
76004287,0,03/2018
76004287,0,03/2018
76004287,0,03/2018
2587405345,0,03/2018
76004287,1,03/2018
76004287,0,03/2018
76004287,0,03/2018
76004287,0,03/2018
76004287,1,03/2018
76004287,1,03/2018
76004287,1,03/2018
90908568,0,03/2018
76004287,0,03/2018
76004287,1,03/2018
76004287,0,03/2018
76004287,0,03/2018
76004287,0,03/2018
76004287,1,03/2018
76004287,0,03/2018
76004287,0,03/2018
76004287,1,03/2018
76004287,0,03/2018
76004287,0,03/2018
76004287,0,03/2018
76004287,0,03/2018
2664259671,0,03/2018
76004287,0,03/2018
76004287,0,03/2018
76004287,0,03/2018
76004287,0,03/2018
348974190,1,03/2018
76004287,0,03/2018
278669412,0,03/2018
297397741,1,03/2018
44663631,0,03/2018
17828634,0,03/2018
919997827136106502,1,03/2018
27249178,1,03/2018
3041177757,0,03/2018
1331494998,0,03/2018
1465601515,0,03/2018
3988218255,0,03/2018
163587429,0,03/2018
1071649957,0,03/2018
221129243,0,03/2018
18021433,0,03/2018
737476122863120384,0,03/2018
77318624,0,03/2018
27079486,0,03/2018
3250995991,0,03/2018
362204745,0,03/2018
37314896,0,03/2018
966364019828248576,0,03/2018
198627390,0,03/2018
2305574708,0,03/2018
851807887508873216,1,03/2018
1617884294,0,03/2018
18591062,0,03/2018
905038710508584960,1,03/2018
2826740377,1,03/2018
26478168,0,03/2018
76004287,0,03/2018
2868226919,1,03/2018
109242412,1,03/2018
16359233,0,03/2018
773819080365187072,0,03/2018
1536562052,0,03/2018
555031989,0,03/2018
948394560,0,03/2018
297397741,0,03/2018
297397741,0,03/2018
30985855,0,03/2018
20459789,0,03/2018
179646149,1,03/2018
4824596866,1,03/2018
2344530218,1,03/2018
30985855,0,03/2018
3291733369,1,03/2018
995147046,1,03/2018
164722514,1,03/2018
127284241,0,03/2018
758467821575757824,1,03/2018
384832870,0,03/2018
518893575,0,03/2018
2242941595,0,03/2018
721590650563461120,1,03/2018
947522489818562561,0,03/2018
230403822,0,03/2018
3312956960,1,03/2018
756815930,0,03/2018
343861732,1,03/2018
897872428679839744,1,03/2018
1536562052,0,03/2018
21173013,0,03/2018
175264313,0,03/2018
2455250197,1,03/2018
4618707617,0,03/2018
303263492,0,03/2018
1784151,1,03/2018
297397741,1,03/2018
312693117,0,03/2018
312693117,0,03/2018
1460288238,0,03/2018
16025349,0,03/2018
2305574708,0,03/2018
893786970933129216,1,03/2018
1132795518,1,03/2018
4265079854,1,03/2018
4265079854,1,03/2018
31519739,0,03/2018
518893575,0,03/2018
77318624,0,03/2018
921609360,1,03/2018
15785718,0,03/2018
930666026,0,03/2018
77318624,1,03/2018
969000149400760321,1,03/2018
17413602,1,03/2018
928395814208180224,0,03/2018
2425836948,0,03/2018
2425836948,0,03/2018
583090642,1,03/2018
2968815778,0,03/2018
16025349,0,03/2018
455040503,0,03/2018
921466114936311808,1,03/2018
963580473871015938,0,03/2018
48950317,0,03/2018
344871914,0,03/2018
2845338172,1,03/2018
995147046,1,03/2018
721590650563461120,0,03/2018
2356982959,0,03/2018
518238327,0,03/2018
851807887508873216,1,03/2018
2582922301,0,03/2018
77318624,0,03/2018
829913452449665024,1,03/2018
1072508497,1,03/2018
1072508497,0,03/2018
1331494998,1,03/2018
280630853,1,03/2018
1662613178,1,03/2018
27079486,0,03/2018
1662613178,1,03/2018
1662613178,0,03/2018
750450888268021764,1,03/2018
329972301,0,03/2018
1331494998,1,03/2018
818422988915744768,1,03/2018
780550675839094784,1,03/2018
15785718,1,03/2018
17393008,1,03/2018
225302275,0,03/2018
2305574708,0,03/2018
3378714135,1,03/2018
722610282888105985,0,03/2018
948943461323067392,0,03/2018
21894918,0,03/2018
15753937,0,03/2018
568156566,1,03/2018
919997827136106502,0,03/2018
30985855,1,03/2018
26478168,1,03/2018
1978816994,1,03/2018
3094109274,0,03/2018
967723211952705536,1,03/2018
967723211952705536,0,03/2018
344825939,0,03/2018
967723211952705536,0,03/2018
3317217437,1,03/2018
884022229,1,03/2018
2826536509,0,03/2018
179646149,0,03/2018
4824596866,0,03/2018
2344530218,1,03/2018
760009547037540353,0,03/2018
761552497823449089,0,03/2018
787475384,0,03/2018
137580913,1,03/2018
966751699837874176,0,03/2018
28041058,1,03/2018
26478168,1,03/2018
3585807495,1,03/2018
179646149,0,03/2018
4824596866,0,03/2018
2344530218,0,03/2018
26808489,0,03/2018
211773370,0,03/2018
718714716789612544,1,03/2018
3332694892,0,03/2018
965578765920124932,0,03/2018
114256236,0,03/2018
384832870,1,03/2018
14105807,0,03/2018
2270712410,1,03/2018
197489164,0,03/2018
17393008,1,03/2018
499645008,1,03/2018
4876948522,0,03/2018
177781178,1,03/2018
721590650563461120,1,03/2018
29532263,0,03/2018
922061571731410944,0,03/2018
179646149,0,03/2018
4824596866,0,03/2018
2344530218,0,03/2018
919918497173516288,0,03/2018
2356982959,1,03/2018
518238327,1,03/2018
987600932,1,03/2018
65451099,1,03/2018
987600932,0,03/2018
987600932,1,03/2018
2767159070,0,03/2018
48616766,1,03/2018
325643990,0,03/2018
241280374,0,03/2018
546313843,0,03/2018
26478168,1,03/2018
15064713,1,03/2018
238978829,0,03/2018
90183578,1,03/2018
17393008,0,03/2018
103932087,0,03/2018
376051531,1,03/2018
264340308,1,03/2018
987600932,1,03/2018
97526790,0,03/2018
987600932,0,03/2018
27079486,0,03/2018
89156917,1,03/2018
987600932,1,03/2018
190777222,0,03/2018
2866064621,0,03/2018
140905927,0,03/2018
971683496795262976,1,03/2018
1854553681,1,03/2018
4523843721,0,03/2018
3730413434,0,03/2018
1196984797,0,03/2018
2215558518,1,03/2018
935431181935566848,0,03/2018
876719274043232256,0,03/2018
1132795518,1,03/2018
80271442,0,03/2018
297397741,1,03/2018
57935380,0,03/2018
3417837675,1,03/2018
3025674310,1,03/2018
4265079854,1,03/2018
4265079854,1,03/2018
2586161544,1,03/2018
786428792373858304,0,03/2018
786428792373858304,0,03/2018
786428792373858304,0,03/2018
897783356670099456,0,03/2018
242120323,1,03/2018
902102336520110080,0,03/2018
2923583848,0,03/2018
3308586016,1,03/2018
70814947,0,03/2018
222273736,1,03/2018
3309110927,1,03/2018
555031989,0,03/2018
893786970933129216,0,03/2018
2153053644,1,03/2018
297397741,0,03/2018
297397741,0,03/2018
297397741,0,03/2018
2193128997,1,03/2018
297397741,1,03/2018
14462991,0,03/2018
721590650563461120,1,03/2018
3247437229,1,03/2018
987600932,1,03/2018
3096599790,0,03/2018
294229409,0,03/2018
846154032510988288,1,03/2018
987600932,0,03/2018
123836048,0,03/2018
65451099,1,03/2018
2651138100,0,03/2018
26342055,0,03/2018
718804592973053952,0,03/2018
1331494998,0,03/2018
987600932,1,03/2018
364400733,1,03/2018
901164271446351873,1,03/2018
629084145,1,03/2018
836272957,0,03/2018
1409836806,1,03/2018
23076276,0,03/2018
23076276,1,03/2018
23076276,0,03/2018
23076276,1,03/2018
23076276,0,03/2018
23076276,1,03/2018
23076276,1,03/2018
23076276,0,03/2018
880478753557794816,0,03/2018
2632281735,1,03/2018
48616766,1,03/2018
4137140788,1,03/2018
3727045163,1,03/2018
2153053644,0,03/2018
453887347,1,03/2018
278669412,0,03/2018
297397741,1,03/2018
806009670343282688,0,03/2018
51938160,0,03/2018
806009670343282688,0,03/2018
806009670343282688,0,03/2018
238978829,0,03/2018
476130077,0,03/2018
31160015,0,03/2018
1298470638,0,03/2018
72590033,0,03/2018
19672966,0,03/2018
297397741,1,03/2018
414186251,0,03/2018
917601339949109248,1,03/2018
256549909,0,03/2018
809392810692640768,0,03/2018
2437493161,1,03/2018
60155066,0,03/2018
27079486,0,03/2018
30985855,1,03/2018
17662020,0,03/2018
125320173,1,03/2018
71738087,0,03/2018
862702317912686592,1,03/2018
750502859368599552,1,03/2018
250591855,1,03/2018
15064713,0,03/2018
17405435,0,03/2018
1136977861,1,03/2018
2787100021,1,03/2018
903664230225788928,1,03/2018
17405435,0,03/2018
3105162830,0,03/2018
374570827,0,03/2018
453887347,1,03/2018
35290862,0,03/2018
721590650563461120,0,03/2018
795913618604728320,0,03/2018
21967062,0,03/2018
2993445381,0,03/2018
280282927,0,03/2018
495639191,0,03/2018
902102336520110080,1,03/2018
821670814084894721,0,03/2018
17405435,0,03/2018
125872575,1,03/2018
972821951059255296,1,03/2018
357074010,0,03/2018
773613632529784832,1,03/2018
94292440,0,03/2018
103940953,0,03/2018
804681512,0,03/2018
3815139737,1,03/2018
17405435,0,03/2018
238978829,0,03/2018
1196984797,0,03/2018
4338452835,0,03/2018
15298530,1,03/2018
2338086271,1,03/2018
2338086271,1,03/2018
2338086271,1,03/2018
15663193,0,03/2018
3367136692,0,03/2018
297397741,0,03/2018
297397741,0,03/2018
1477949676,0,03/2018
65451099,1,03/2018
48616766,1,03/2018
48616766,0,03/2018
15664534,1,03/2018
48616766,0,03/2018
