author_id,text,model,YM,gov_sentiment
68506521,Facial Recognition Is Hard With Lots of Light; US Army Is Learning How To Do It in the Dark,ALL,04/2018,0
129019194,Police Intelligence Agencies Data Mining Photos and Videos,ALL,04/2018,1
16155166,'s face recognition tech sparks 'mass ' warning,ALL,04/2018,0
1549668462, has helped the police nab a crime suspect among a massive crowd of 60000 faces!@BBCWorld,ALL,04/2018,0
823868404142604290,"Malaysian police wear Chinese start-up’s AI camera to identify suspected criminals.

",ALL,04/2018,0
2329680300,Police in China locate suspect from a crowd of 60000 using Facial Recognition,ALL,04/2018,0
582710959,"
Malaysian police wear Chinese ’scamera to identify suspected criminals
The body-mounted cameras usesoftware developed by Chinese start-up Yitu Technology.",ALL,04/2018,0
2249121151,"World's Most Valuable AI Startup Also Happens To Be Part of ""the World's Biggest System of Surveillance"" @Futurism",ALL,04/2018,1
245274881, technology can be used in many positive ways but mass surveillance isn't one of them!,ALL,04/2018,1
820845151,"3000 missing children traced in four days by Delhi police withsystem software
",ALL,04/2018,0
3417651219,3000 missing children traced in four days by Delhi police with facial recognition system software,ALL,04/2018,0
922425271218851840, tech has helped police in Delhi trace and return nearly 3000 lost children to their parents in just 4 days,ALL,04/2018,0
723518791267848192,"Nearly 3000 missing children have been traced in four days thanks to the facial recognition system software that the Delhi Police is using on a trial basis. 

",ALL,04/2018,1
987600932,A man in Arizona was arrested after the state's facial recognition system spotted fraud@ArizonaDOT,ALL,04/2018,0
987600932,An Arizona man has been arrested after the transportation department's facial recognition system spotted a fraudulent license application@ArizonaDOT,ALL,04/2018,0
4159048754,US Army Solves Facial Recognition In The Dark,ALL,04/2018,1
1880392662,"Indian Police trace 3000 missing children in just four days using facial recognition technology

As a test run thetechnology was used on around 45000 children throughout New Dehli. 2930 were recognised as missing.

 via @Independent ",ALL,04/2018,0
987600932,Arizona's Department of Transportation used facial recognition to spot and arrest a man who tried to defraud the state@ArizonaDOT,ALL,04/2018,0
250543278,Chinese police used facial recognition to locate and arrest man among a crowd of 60000 concert goers.China has 170M CCTV surveillance cameras installed. Probably more than Vegas.,ALL,04/2018,0
4883286513,"With facial recognition technologies ranging from jay-walking cameras to KFC's automated orders based on facial scans China has become one of the most advanced surveillance countries in the world. 

 ",ALL,04/2018,1
113410319, to pilot smart city facial recognition projectvia @BiometricUpdate,ALL,04/2018,1
831794788487798784, to pilot smart city facial recognition projectvia @BiometricUpdate,ALL,04/2018,1
1132795518,Police trace 3000 missing children in just four days using facial recognition technology@Independent,ALL,04/2018,0
1301260087,Facial Recognition System Helps Trace 3000 Missing Children in 4 Days,ALL,04/2018,1
61837547,3000 missing children have been found in India in just 4 days due to a facial recognition system piloted as part of the Track Child operation -via @IFLScience,ALL,04/2018,0
51029501,missing children: Delhi: Facial recognition system helps trace 3000 missing children in 4 days -Times of India ,ALL,04/2018,0
851807887508873216,Nearly 3000 missing children have been traced in four days thanks to a facial recognition system:,ALL,04/2018,1
790097202,Imagine being able to use Facial recognition to pick someone out of a crowd using your security camera system? We can help. Our Mach Server system can do exactly that!,ALL,04/2018,1
805741436465512448,New Zealand police eyeing up newer smarter CCTVtechnology - ,ALL,04/2018,1
818477228833079297,An animal shelter is using facial recognition to reunite owners with their lost pets:,ALL,04/2018,0
16228337,"""@axon_us... has voiced interest in pursuing face recognition for its body-worn cameras... A growing number of surveillance firms and tech start-ups are racing to integrateand othercapabilities into real-time video:""

 ",ALL,04/2018,1
374966809, helps police identify criminals atmatches -,ALL,04/2018,0
2730508364,"This is quite funny except for the bit about police scanning facial recognition technology ...
",ALL,04/2018,1
2329680300,Army developstech that works in the dark - an artificial intelligence and machine learning technique that produces a visible face image from a thermal image of a person's face captured in low-light or nighttime conditions,ALL,04/2018,1
377867202,Delhi police used facial recognition to track down 3000 missing childrenby @Biometric_Man,ALL,04/2018,0
30308662,The makers of police worn body cameras are taking steps to add facial recognition technology to scan the public for fugitives. An ethics committee convened warns that the technology isn't perfect and could lead to false IDs...,ALL,04/2018,0
940722956971286529,How Delhi Police tracked 3000 missing children in only four days with Facial Recognition SystemLink:,ALL,05/2018,0
884660920131223552,"Osprey Approach Legal Software UK

@OspreyApproach
 set to land in Singapore
BBC News - Facial recognition to be used at Singapore airport ",ALL,05/2018,1
1257642469,Facial Recognition Helps Singapore Airport Find Missing Passengers,ALL,05/2018,1
297397741,"Biometrics and the law: Police try to unlock phone with dead man's fingerprint

",ALL,05/2018,0
353344587,Government's facial recognition scheme could be abused lawyers warn,ALL,05/2018,0
889506511004721153, Technology Must Balance TheAnd Security Aspects But It Is Being Abused For Surveillance Purposes These Days. @_OrwellianIs The Classical Example Opines @Praveen_Dalal.@AdvocateGeeta @_Biometric @PrivacyKillers ,ALL,05/2018,0
721590650563461120,"Facial recognition helps police identify criminals at football matches-

Read more: ",ALL,05/2018,0
47361215,"Facial recognition tech used by police is making a ton of mistakes
and a lack of legal oversight exists around the technology.. 😟 |",ALL,05/2018,0
122317608,"Brilliant: Singapore airport may use facial recognition systems to find late passengers 

",ALL,05/2018,1
724611831785000960, tech used by UK police is making a ton of mistakes.,ALL,05/2018,0
2965745818,Crime prevention is raising its game.,ALL,05/2018,0
58418015,Facial recognition tech used by UK police is making a ton of mistakes,ALL,05/2018,0
28170108,GOOD READ WIRED: Facial recognition tech used by UK police is makes mistakes,ALL,05/2018,1
156946926,Afailure: Police defend use of facial recognition technology at 2017 Champions League final atWonder if it detected the 11players on the pitch that night?,ALL,05/2018,1
132232120, tech used by UK police is making a ton of mistakes ,ALL,05/2018,0
398876214,Welsh police wrongly identify thousands as potential criminals,ALL,05/2018,0
1118765467,"""tech used byis making a ton of mistakes""
(@WiredUK)

""South Wales Police London's Met and Leicestershire have all been trialling automated facial recognition in public places""

Read more via: 

",ALL,05/2018,0
823868404142604290,Police defend facial recognition technology that wrongly identified 2000 people as potential criminals.,ALL,05/2018,0
4824319914,Up until now no one would have kept records of our fingerprints except of course the police if we were suspected of a crime.Why are we now so blasé about facial recognition?Facebook scans &amp; saves every photo with . &amp; now other companies like TicketMaster.,ALL,05/2018,0
93394802,"This should be presented as a near total fail not “South Wales police admitted that “no facial recognition system is 100% accurate””



",ALL,05/2018,0
18452026,“No facial recognition system is 100% accurate” said the police when it was found that 92% of matches were false positives. So true - 8% accuracy is not 100%.,ALL,05/2018,1
14440053,Live Nation the parent company ofto roll out facial recognition at events and we’re not cheering...,ALL,05/2018,0
9192272,"Welsh police wrongly identify thousands as potential criminals
",ALL,05/2018,0
457342694,"People wrongly identified as « potential criminals » by facial recognition technology used by South WalesForce.

 

",ALL,05/2018,0
3608217915,Chinese police are now using facial recognition sunglasses to scan peoplevia @Dazed,ALL,05/2018,0
23330554,Aprogram used by British police yielded thousands of false positives ,ALL,05/2018,1
4876948522,A facial recognition program used by British police yielded thousands of false positives,ALL,05/2018,1
28170108,How Do Facial Recognition Sunglasses Help Chinese Law Enforcement Catch Criminals?,ALL,05/2018,0
50636347, Used by Wales Police Has 90 Percent False Positive Rate. 1000s mistakenly identified as potential criminals by facial recognition technology used by local law enforcement,ALL,05/2018,0
15785718,Learn how criminal investigations can be expedited usingtechnology by @NEC.NeoFace® WideNet is designed to assist law enforcement agencies in quickly identifying suspects based on photo or video evidence.,ALL,05/2018,0
490532138,How DoSunglasses HelpLaw Enforcement Catch Criminals?,ALL,05/2018,0
775781157539614721,"92% false positives ain't no thang. UK police defend their alert system noting ""no facial recognition system is 100% accurate under all conditions""",ALL,05/2018,1
2901498314,"👀 What happens when surveillance systems get it wrong? 👀



",ALL,05/2018,0
2320243159,The police force will soon have access to facial recognition data in order to solve crimes. Should new technologies be used to catch criminals or is this starting to intrude into people's rights to privacy?,ALL,05/2018,0
47361215,"Police Tested Facial Recognition at the Champions League final 👮‍♂️
The Results Were Disastrous 
92% false positives! 😟|@ChampionsLeague @metpoliceuk ",ALL,05/2018,1
873069102536966144,"Afternoon Headlines: Facial Recognition 92% False Positives Police See Upside Schneiderman What Progressivism Has Become In The US Swan With Broken Wing Rescued
Read All About It
 
All Free
",ALL,05/2018,1
